SE COLINAS FID=SEL-421-R117-V0-Z007007-D20060413
41:47,5
Cycles, IAW A, IBW B, ICW C, VAY A, VBY B, VCY C, TRIP
9.6, 399.674828, 70.530852, -433.260948, 370.768503, 12.091024, -383.821313, 0
9.63, 322.426752, 171.289212, -466.847068, 323.434892, 94.11763, -417.621221, 0
9.66, 241.820064, 275.406184, -493.715964, 263.80416, 170.923112, -433.971583, 0
9.69, 161.213376, 349.295648, -497.074576, 193.73118, 246.560711, -435.482961, 0
9.72, 80.606688, 416.467888, -470.20568, 119.742357, 308.183714, -424.834616, 0
9.75, -13.434448, 443.336784, -436.61956, 36.41047, 361.425439, -393.095678, 0
9.78, -110.834196, 486.99874, -366.088708, -46.71532, 402.850936, -351.73888, 0
9.81, -208.233944, 503.7918, -288.840632, -126.268762, 427.651275, -300.764222, 0
9.84, -295.557856, 520.58486, -204.875332, -204.379525, 438.780513, -233.301804, 0
9.87, -362.730096, 500.433188, -120.910032, -272.803729, 432.735001, -163.709717, 0
9.9, -413.109276, 473.564292, -40.303344, -332.915354, 411.232214, -83.263188, 0
9.93, -453.41262, 419.8265, 50.37918, -379.836771, 376.47052, 0.480893, 0
9.96, -476.922904, 345.937036, 151.13754, -413.636679, 327.969026, 80.446529, 0
9.99, -486.99874, 255.254512, 248.537288, -432.528904, 270.467963, 160.893058, 0
10.02, -490.357352, 167.9306, 332.502588, -436.169951, 201.562866, 234.469687, 0
10.05, -470.20568, 94.041136, 396.316216, -426.277295, 126.200063, 300.008533, 0
10.08, -423.185112, 10.075836, 423.185112, -399.072491, 46.509223, 354.555539, 0
10.11, -362.730096, -90.682524, 470.20568, -356.822606, -39.639323, 395.843638, 0
10.14, -282.123408, -188.082272, 486.99874, -306.328841, -119.192765, 424.55982, 0
10.17, -208.233944, -292.199244, 503.7918, -242.576169, -195.79215, 435.55166, 0
10.2, -127.627256, -359.371484, 500.433188, -171.197908, -268.200896, 434.040282, 0
10.23, -40.303344, -409.750664, 473.564292, -94.11763, -325.701959, 416.31594, 0
10.26, 50.37918, -446.695396, 416.467888, -9.549161, -376.539219, 380.386363, 0
10.29, 151.13754, -480.281516, 362.730096, 71.44696, -412.468796, 337.380789, 0
10.32, 251.8959, -493.715964, 275.406184, 151.069101, -432.941098, 280.223221, 0
10.35, 335.8612, -486.99874, 194.799496, 227.256292, -439.398804, 211.524221, 0
10.38, 389.598992, -480.281516, 100.75836, 293.069934, -428.200867, 139.733766, 0
10.41, 439.978172, -443.336784, 23.510284, 349.403114, -402.713538, 56.33318, 0
10.44, 473.564292, -386.24038, -70.530852, 391.790397, -362.662021, -26.10562, 0
10.47, 493.715964, -308.992304, -178.006436, 421.399666, -310.931674, -106.414751, 0
10.5, 517.226248, -218.30978, -261.971736, 435.55166, -250.270457, -185.693397, 0
10.53, 493.715964, -137.703092, -345.937036, 434.383777, -178.273905, -255.628979, 0
10.56, 470.20568, -53.737792, -396.316216, 420.163084, -101.811918, -319.519049, 0
10.59, 419.8265, 33.58612, -433.260948, 386.157079, -19.647914, -368.982329, 0
10.62, 352.65426, 134.34448, -456.771232, 341.846224, 65.538846, -406.69808, 0
10.65, 272.047572, 235.10284, -476.922904, 286.887024, 143.649609, -430.467934, 0
10.68, 194.799496, 329.143976, -503.7918, 219.355907, 220.248994, -435.826456, 0
10.71, 117.55142, 396.316216, -476.922904, 147.496753, 287.711412, -431.361021, 0
10.74, 26.868896, 439.978172, -450.054008, 67.187622, 342.670612, -406.560682, 0
10.77, -73.889464, 476.922904, -386.24038, -17.586944, 390.416417, -367.196155, 0
10.8, -171.289212, 503.7918, -322.426752, -97.55258, 420.43788, -321.373922, 0
10.83, -268.68896, 510.509024, -231.744228, -176.899925, 436.444747, -258.376939, 0
10.86, -332.502588, 497.074576, -154.496152, -249.239972, 437.131737, -189.197046, 0
10.89, -386.24038, 490.357352, -63.813628, -312.58045, 420.575278, -113.628146, 0
10.92, -439.978172, 433.260948, 13.434448, -364.722991, 390.89731, -29.059677, 0
10.95, -466.847068, 376.164544, 104.116972, -402.988334, 346.723853, 51.455551, 0
10.98, -480.281516, 285.48202, 221.668392, -427.857372, 292.451643, 132.726468, 0
11.01, -483.640128, 204.875332, 315.709528, -436.719543, 227.39369, 209.394552, 0
11.04, -480.281516, 127.627256, 372.805932, -431.292322, 153.88576, 277.063067, 0
11.07, -446.695396, 47.020568, 416.467888, -411.026117, 75.981094, 337.037294, 0
11.1, -386.24038, -53.737792, 446.695396, -373.104269, -8.93087, 382.584731, 0
11.13, -322.426752, -154.496152, 486.99874, -326.114153, -91.438369, 416.178542, 0
11.16, -238.461452, -251.8959, 500.433188, -267.033013, -167.969055, 433.696787, 0
11.19, -151.13754, -332.502588, 500.433188, -197.097431, -243.812751, 435.689058, 0
11.22, -63.813628, -392.957604, 473.564292, -123.177307, -306.328841, 425.24681, 0
11.25, 20.151672, -439.978172, 439.978172, -40.53241, -359.570566, 394.057464, 0
11.28, 114.192808, -470.20568, 389.598992, 42.387283, -402.163946, 352.838064, 0
11.31, 218.30978, -480.281516, 312.350916, 122.146822, -427.582576, 302.138202, 0
11.34, 315.709528, -486.99874, 228.385616, 200.188886, -439.810998, 234.881881, 0
11.37, 614.625996, -765.763536, 386.24038, 262.636277, -435.276864, 161.030456, 0
11.4, 2256.987264, -688.51546, 648.212116, 213.310395, -434.452476, 14.014596, 0
11.43, 3852.327964, -597.832936, -60.455016, 220.592489, -443.314647, -58.668946, 0
11.46, 5246.151944, -446.695396, -984.073316, 215.508763, -377.294908, -105.590363, 0
11.49, 6582.87952, -248.537288, -2240.194204, 173.877169, -349.059619, -174.220664, 0
11.52, 7980.062112, -628.060444, -3691.114588, 160.274767, -272.116739, -176.899925, 0
11.55, 9222.748552, -191.440884, -5417.441156, 159.999971, -173.671072, -168.793443, 0
11.58, 10549.400292, -154.496152, -6945.609616, 159.862573, -57.157568, -162.885329, 0
11.61, 11664.459476, -23.510284, -8295.77164, 122.215521, 54.615705, -156.015429, 0
11.64, 12453.733296, 523.943472, -9602.271708, 115.139524, 153.748362, -142.138231, 0
11.67, 13347.124088, 6.717224, -10532.607232, 54.134812, 242.919664, -140.901649, 0
11.7, 13783.743648, 258.613124, -11587.2114, 29.54057, 336.212906, -136.848408, 0
11.73, 13928.163964, 275.406184, -12383.202444, -32.632025, 375.233938, -138.153689, 0
11.76, 13625.888884, 403.03344, -12913.86314, -69.317291, 439.055309, -110.055798, 0
11.79, 12937.373424, 443.336784, -13122.097084, -128.192334, 466.947103, -107.651333, 0
11.82, 11973.45178, 342.578424, -13075.076516, -155.671934, 495.31979, -75.774997, 0
11.85, 10630.00698, 517.226248, -12839.973676, -209.325853, 490.854355, -32.632025, 0
11.88, 9001.08016, 490.357352, -12168.251276, -240.034306, 473.610906, -19.441817, 0
11.91, 7016.140468, 604.55016, -11113.647108, -254.254999, 466.191414, 40.601109, 0
11.94, 4846.477116, 463.488456, -9585.478648, -284.207763, 397.698511, 71.103465, 0
11.97, 2515.600388, 349.295648, -7788.621228, -267.170411, 356.753907, 129.978508, 0
12, 164.571988, 403.03344, -5823.833208, -287.917509, 277.337863, 163.641018, 0
12.03, -2179.739188, 308.992304, -3650.811244, -267.720003, 193.662481, 177.380818, 0
12.06, -4490.464244, 245.178676, -1252.762276, -247.041604, 119.811056, 227.39369, 0
12.09, -6636.617312, 137.703092, 1131.852244, -224.577031, 16.556459, 235.500172, 0
12.12, -8557.743376, 87.323912, 3472.804808, -169.823928, -55.165297, 256.041173, 0
12.15, -10253.842436, 120.910032, 5699.564564, -151.275198, -159.38168, 261.880588, 0
12.18, -11684.611148, 33.58612, 7825.56596, -106.277353, -237.69854, 241.545684, 0
12.21, -12846.6909, -73.889464, 9827.298712, -77.286375, -309.901189, 247.934691, 0
12.24, -13709.854184, -137.703092, 11563.701116, -35.929577, -387.324962, 208.982358, 0
12.27, -14227.080432, -141.061704, 12930.6562, 7.282094, -437.200436, 190.364929, 0
12.3, -14374.85936, -178.006436, 13944.957024, 37.715751, -489.274278, 158.0077, 0
12.33, -14146.473744, -275.406184, 14596.527752, 85.324158, -507.067319, 111.773273, 0
12.36, -13548.640808, -339.219812, 14875.292548, 127.574043, -514.692908, 87.591225, 0
12.39, -12557.850268, -359.371484, 14737.589456, 168.243851, -499.44173, 38.127945, 0
12.42, -11157.309064, -322.426752, 14139.75652, 215.989656, -452.108119, -7.831686, 0
12.45, -9397.396376, -315.709528, 13041.490396, 240.240403, -408.415555, -55.233996, 0
12.48, -7325.132772, -272.047572, 11523.397772, 263.598063, -337.174692, -106.758246, 0
12.51, -5105.09024, -188.082272, 9679.519784, 264.697247, -264.697247, -138.634582, 0
12.54, -2733.910168, -161.213376, 7573.67006, 270.536662, -184.525514, -185.555999, 0
12.57, -396.316216, -127.627256, 5279.738064, 260.712705, -91.36967, -212.142512, 0
12.6, 1837.160764, -70.530852, 2854.8202, 238.935122, -10.99184, -236.805453, 0
12.63, 3946.3691, -3.358612, 406.392052, 209.806746, 85.667653, -264.972043, 1
12.66, 5827.19182, 100.75836, -2018.525812, 172.228393, 164.8776, -273.834214, 1
12.69, 7499.780596, 117.55142, -4362.836988, 139.046776, 248.346885, -281.803298, 1
12.72, 8896.963188, 161.213376, -6566.08646, 96.590794, 321.923514, -271.910642, 1
12.75, 9948.208744, 238.461452, -8574.536436, 53.447822, 380.729858, -254.941989, 1
12.78, 10606.496696, 339.219812, -10240.407988, 13.533703, 430.811429, -223.683944, 1
12.81, 10932.28206, 366.088708, -11499.887488, -26.861309, 463.03126, -185.830795, 1
12.84, 10912.130388, 322.426752, -12312.671592, -62.309993, 490.373462, -145.64188, 1
12.87, 10525.890008, 302.27508, -12722.422256, -96.590794, 488.587288, -104.285082, 1
12.9, 9773.56092, 325.785364, -12719.063644, -131.077692, 472.717819, -63.065682, 1
12.93, 8692.087856, 332.502588, -12319.388816, -158.969486, 442.971152, -17.724342, 1
12.96, 7328.491384, 319.06814, -11526.756384, -187.273474, 389.729427, 22.327175, 1
12.99, 5729.792072, 208.233944, -10334.449124, -199.707993, 327.419434, 65.813642, 1
13.02, 3959.803548, 97.399748, -8823.073724, -213.65389, 252.743621, 107.445236, 1
13.05, 2045.394708, 47.020568, -7039.650752, -207.058786, 167.900356, 140.283358, 1
13.08, 127.627256, 16.79306, -5111.807464, -194.280772, 80.171733, 168.243851, 1
13.11, -1669.230164, -57.096404, -3076.488592, -173.190179, -19.510516, 189.677939, 1
13.14, -3274.6467, -204.875332, -997.507764, -145.779278, -109.849701, 208.295368, 1
13.17, -4749.077368, -167.9306, 963.921644, -111.704574, -197.647023, 218.325422, 1
13.2, -5948.101852, -473.564292, 3026.109412, -93.293242, -281.871997, 239.278617, 1
13.23, -7029.574916, -231.744228, 4789.380712, -30.639754, -348.578726, 229.385961, 1
13.26, -7630.766464, -359.371484, 6411.590308, 3.778445, -425.590305, 202.524652, 1
13.29, -7845.717632, -547.453756, 7714.731764, 48.0893, -442.284162, 186.86128, 1
13.32, -7839.000408, -520.58486, 8655.143124, 65.401448, -486.045425, 159.725175, 1
13.35, -7513.215044, -550.812368, 9289.920792, 123.246006, -500.197419, 116.513504, 1
13.38, -6895.230436, -376.164544, 9457.851392, 144.542696, -484.053154, 73.301833, 1
13.41, -5807.040148, -483.640128, 9239.541612, 181.708855, -466.672307, 22.052379, 1
13.44, -4436.726452, -507.150412, 8587.970884, 205.822204, -427.651275, -10.785743, 1
13.47, -2878.330484, -436.61956, 7516.573656, 204.929117, -376.745316, -64.164866, 1
13.5, -1185.590036, -335.8612, 6149.618572, 232.340018, -301.107717, -98.23957, 1
13.53, 614.625996, -114.192808, 4497.181468, 224.577031, -232.133921, -134.237846, 1
13.56, 2545.827896, -104.116972, 2683.530988, 231.378232, -141.107746, -167.556861, 1
13.59, 4419.933392, -53.737792, 695.232684, 203.005545, -49.738076, -187.204775, 1
13.62, 6139.542736, 87.323912, -1390.465368, 179.853982, 41.356798, -214.821773, 1
13.65, 7647.559524, 201.51672, -3351.894776, 149.832519, 137.878893, -211.455522, 1
13.68, 8880.170128, 406.392052, -5246.151944, 106.139955, 225.607516, -227.118894, 1
13.71, 9891.11234, 433.260948, -6952.32684, 74.744512, 307.428025, -221.691673, 1
13.74, 10556.117516, 476.922904, -8463.70224, 13.396305, 375.989627, -195.79215, 1
13.77, 10824.806476, 560.888204, -9719.823128, -21.29669, 431.635817, -192.975491, 1
13.8, 10740.841176, 675.081012, -10693.820608, -69.38599, 483.022669, -161.717446, 1
13.83, 10307.580228, 762.404924, -11295.012156, -100.644035, 496.762469, -133.756953, 1
13.86, 9545.175304, 712.025744, -11449.508308, -145.229686, 515.998189, -88.072118, 1
13.89, 8440.191956, 691.874072, -11221.122692, -174.220664, 497.243362, -45.34134, 1
13.92, 7016.140468, 705.30852, -10609.855308, -211.180726, 470.244655, -3.572348, 1
13.95, 5309.965572, 688.51546, -9585.478648, -219.081111, 424.628519, 41.425497, 1
13.98, 3378.763672, 577.681264, -8121.123816, -246.492012, 362.04373, 88.827807, 1
14.01, 1293.06562, 436.61956, -6334.342232, -239.07252, 293.482128, 129.566314, 1
14.04, -890.03218, 372.805932, -4295.664748, -251.644437, 203.623836, 169.892627, 1
14.07, -3069.771368, 339.219812, -2112.566948, -230.072951, 115.963912, 192.769394, 1
14.1, -5105.09024, 171.289212, 181.365048, -211.112027, 22.258476, 211.867716, 1
14.13, -6979.195736, 3.358612, 2441.710924, -179.30439, -74.057522, 225.33272, 1
14.16, -8655.143124, -120.910032, 4651.67762, -147.153258, -165.358493, 234.607085, 1
14.19, -10089.270448, -191.440884, 6700.43094, -107.720032, -252.881019, 231.378232, 1
14.22, -11120.364332, -312.350916, 8571.177824, -52.21124, -332.50316, 220.729887, 1
14.25, -11768.576448, -453.41262, 10159.8013, -10.510947, -390.828611, 204.173428, 1
14.28, -12037.265408, -584.398488, 11476.377204, 41.631594, -447.161791, 181.983651, 1
14.31, -12033.906796, -436.61956, 12366.409384, 74.607114, -482.26698, 153.88576, 1
14.34, -11637.59058, -272.047572, 12850.049512, 128.810625, -510.708366, 111.704574, 1
14.37, -10841.599536, -70.530852, 12870.201184, 163.984513, -514.761607, 69.592087, 1
14.4, -9642.575052, 6.717224, 12504.112476, 200.463682, -514.830306, 28.922279, 1
