SE RIBEIRO GONÇALVES FID=SEL-421-R117-V0-Z007007-D20060413
02:39,7
Cycles, IAW A, IBW B, ICW C, VAY A, VBY B, VCY C, TRIP
5.22, 137.703092, 668.363788, -789.27382, 21.571486, -378.050597, 354.692937, 0
5.25, -26.868896, 748.970476, -715.384356, 102.224112, -407.865963, 304.061774, 0
5.28, -184.72366, 809.425492, -614.625996, 179.853982, -422.292753, 242.713567, 0
5.31, -332.502588, 839.653, -510.509024, 248.209487, -423.804131, 176.212935, 0
5.34, -460.129844, 843.011612, -369.44732, 310.038587, -410.476525, 100.918831, 0
5.37, -584.398488, 806.06688, -225.027004, 357.784392, -381.416848, 23.35766, 0
5.4, -688.51546, 748.970476, -70.530852, 394.400959, -339.37306, -56.539277, 0
5.43, -759.046312, 675.081012, 90.682524, 415.697649, -282.971181, -135.680525, 0
5.46, -799.349656, 567.605428, 241.820064, 425.109412, -218.600218, -211.455522, 0
5.49, -822.85994, 439.978172, 392.957604, 417.415124, -147.70285, -275.689087, 0
5.52, -806.06688, 295.557856, 520.58486, 394.607056, -70.07298, -330.029996, 0
5.55, -759.046312, 141.061704, 651.570728, 360.463653, 7.075997, -372.279881, 0
5.58, -701.949908, -23.510284, 738.89464, 310.588179, 88.072118, -401.476956, 0
5.61, -611.267384, -174.647824, 802.708268, 248.484283, 168.449948, -417.758619, 0
5.64, -497.074576, -329.143976, 836.294388, 183.632427, 238.797724, -421.880559, 0
5.67, -362.730096, -466.847068, 856.44606, 107.239139, 303.237386, -408.484254, 0
5.7, -214.951168, -591.115712, 819.501328, 29.746667, 352.357171, -381.27945, 0
5.73, -63.813628, -691.874072, 782.556596, -48.432795, 388.767641, -339.029565, 0
5.76, 94.041136, -765.763536, 698.591296, -129.222819, 414.461067, -284.757355, 0
5.79, 241.820064, -826.218552, 604.55016, -203.623836, 424.010228, -221.21078, 0
5.82, 379.523156, -843.011612, 476.922904, -269.918371, 420.987472, -152.030887, 0
5.85, 517.226248, -826.218552, 342.578424, -327.488133, 401.683053, -75.706298, 0
5.88, 631.419056, -785.915208, 167.9306, -371.798988, 369.119727, 2.610562, 0
5.91, 715.384356, -722.10158, 23.510284, -403.331829, 322.19831, 82.026606, 0
5.94, 779.197984, -634.777668, -130.985868, -420.781375, 262.292782, 160.75566, 0
5.97, 819.501328, -520.58486, -278.764796, -424.628519, 195.860849, 233.027008, 0
6, 819.501328, -379.523156, -423.185112, -411.644408, 121.940725, 294.787409, 0
6.03, 795.991044, -225.027004, -554.17098, -384.439604, 43.96736, 345.143776, 0
6.06, 748.970476, -73.889464, -665.005176, -345.487271, -33.731209, 382.859527, 0
6.09, 678.439624, 83.9653, -745.611864, -291.146362, -115.963912, 408.415555, 0
6.12, 591.115712, 231.744228, -806.06688, -228.355476, -192.975491, 420.712676, 0
6.15, 470.20568, 379.523156, -836.294388, -159.999971, -261.124899, 419.201298, 0
6.18, 325.785364, 523.943472, -836.294388, -82.370101, -321.373922, 400.789966, 0
6.21, 184.72366, 638.13628, -806.06688, -4.671532, -365.684777, 368.844931, 0
6.24, 26.868896, 735.536028, -742.253252, 74.332318, -399.209889, 322.747902, 0
6.27, -130.985868, 792.632432, -661.646564, 154.916245, -419.613492, 264.147655, 0
6.3, -285.48202, 832.935776, -547.453756, 225.813613, -424.972014, 199.639294, 0
6.33, -419.8265, 839.653, -419.8265, 290.321974, -416.934231, 127.230548, 0
6.36, -547.453756, 816.142716, -278.764796, 343.151505, -392.408688, 49.531979, 0
6.39, -651.570728, 775.839372, -117.55142, 383.683915, -355.448626, -29.334473, 0
6.42, -725.460192, 698.591296, 43.661956, 410.064331, -303.168687, -109.300109, 0
6.45, -795.991044, 607.908772, 194.799496, 423.323238, -240.721296, -186.586484, 0
6.48, -816.142716, 493.715964, 345.937036, 421.880559, -172.365791, -255.079387, 0
6.51, -812.784104, 345.937036, 490.357352, 403.606625, -96.041202, -312.992644, 0
6.54, -785.915208, 188.082272, 611.267384, 372.898172, -18.617429, -359.29577, 0
6.57, -725.460192, 33.58612, 718.742968, 329.343006, 60.45512, -393.164377, 0
6.6, -641.494892, -117.55142, 775.839372, 269.849672, 142.550425, -413.430582, 0
6.63, -540.736532, -272.047572, 826.218552, 206.852689, 215.71486, -422.430151, 0
6.66, -416.467888, -419.8265, 849.728836, 133.756953, 282.627686, -414.667164, 0
6.69, -278.764796, -554.17098, 843.011612, 56.127083, 337.586886, -391.996494, 0
6.72, -117.55142, -665.005176, 795.991044, -21.434088, 377.569704, -354.899034, 0
6.75, 30.227508, -748.970476, 725.460192, -101.537122, 407.38507, -304.680065, 0
6.78, 191.440884, -812.784104, 634.777668, -179.373089, 422.155355, -243.469256, 0
6.81, 332.502588, -839.653, 523.943472, -247.659895, 423.18584, -176.693828, 0
6.84, 470.20568, -836.294388, 386.24038, -309.1455, 409.858234, -102.155413, 0
6.87, 591.115712, -809.425492, 235.10284, -357.646994, 381.210751, -24.388145, 0
6.9, 688.51546, -742.253252, 70.530852, -394.263561, 339.235662, 55.371394, 0
6.93, 762.404924, -665.005176, -83.9653, -416.041144, 283.589472, 134.718739, 0
6.96, 809.425492, -557.529592, -235.10284, -425.24681, 218.943713, 210.21894, 0
6.99, 819.501328, -433.260948, -389.598992, -417.896017, 147.634151, 275.002097, 0
7.02, 809.425492, -282.123408, -517.226248, -394.744454, 70.485174, 329.480404, 0
7.05, 775.839372, -134.34448, -634.777668, -360.601051, -6.732502, 371.386794, 0
7.08, 712.025744, 26.868896, -728.818804, -311.343868, -87.453827, 400.583869, 0
7.11, 628.060444, 181.365048, -795.991044, -249.789564, -167.694259, 417.415124, 0
7.14, 517.226248, 329.143976, -829.577164, -184.525514, -238.042035, 421.262268, 0
7.17, 379.523156, 473.564292, -843.011612, -108.819216, -302.550396, 408.484254, 0
7.2, 231.744228, 597.832936, -826.218552, -30.845851, -351.807579, 380.935955, 0
7.23, 73.889464, 701.949908, -759.046312, 47.127514, -389.042437, 339.579157, 0
7.26, -70.530852, 775.839372, -685.156848, 128.398431, -414.667164, 285.169549, 0
7.29, -231.744228, 826.218552, -584.398488, 202.936846, -424.765917, 222.103867, 0
7.32, -366.088708, 849.728836, -470.20568, 268.887886, -421.537064, 152.992673, 0
7.35, -500.433188, 832.935776, -319.06814, 326.526347, -402.57614, 76.599385, 0
7.38, -607.908772, 789.27382, -171.289212, 370.9746, -369.325824, -2.06097, 0
7.41, -708.667132, 728.818804, -16.79306, 402.301344, -322.404407, -82.164004, 0
7.44, -769.122148, 644.853504, 144.420316, 419.613492, -262.43018, -160.618262, 0
7.47, -812.784104, 534.019308, 295.557856, 424.628519, -196.616538, -233.164406, 0
7.5, -816.142716, 396.316216, 436.61956, 411.232214, -122.627715, -294.375215, 0
7.53, -789.27382, 238.461452, 570.96404, 384.577002, -45.272641, -344.86898, 0
7.56, -745.611864, 83.9653, 685.156848, 346.311659, 32.425928, -383.065624, 0
7.59, -685.156848, -67.17224, 769.122148, 291.421158, 114.864728, -408.140759, 0
7.62, -577.681264, -221.668392, 809.425492, 228.973767, 191.67021, -420.918773, 0
7.65, -463.488456, -366.088708, 839.653, 160.412165, 260.231812, -419.338696, 0
7.68, -325.785364, -510.509024, 846.370224, 82.370101, 320.961728, -401.408257, 0
7.71, -174.647824, -624.701832, 809.425492, 5.289823, 365.066486, -369.463222, 0
7.74, -16.79306, -715.384356, 762.404924, -74.057522, 398.660297, -323.228795, 0
7.77, 137.703092, -789.27382, 675.081012, -154.297954, 419.0639, -264.697247, 0
7.8, 285.48202, -839.653, 564.246816, -225.33272, 424.628519, -200.257585, 0
7.83, 426.543724, -846.370224, 436.61956, -289.978479, 416.590736, -127.986237, 0
7.86, 547.453756, -819.501328, 288.840632, -343.082806, 392.683484, -50.905959, 0
7.89, 654.92934, -772.48076, 124.268644, -383.752614, 355.723422, 28.097891, 0
7.92, 745.611864, -698.591296, -26.868896, -410.613923, 304.061774, 107.926129, 0
7.95, 795.991044, -601.191548, -178.006436, -423.666733, 241.202189, 185.281203, 0
7.98, 819.501328, -480.281516, -332.502588, -422.430151, 172.984082, 254.117601, 0
8.01, 812.784104, -335.8612, -470.20568, -404.087518, 96.315998, 312.511751, 0
8.04, 792.632432, -184.72366, -601.191548, -373.310366, 19.098322, 358.677479, 0
8.07, 725.460192, -23.510284, -698.591296, -329.7552, -59.699431, 392.339989, 0
8.1, 654.92934, 120.910032, -772.48076, -270.536662, -142.000833, 413.087087, 0
8.13, 557.529592, 285.48202, -826.218552, -207.814475, -215.302666, 422.155355, 0
8.16, 426.543724, 429.902336, -843.011612, -135.268331, -281.940696, 414.529766, 0
8.19, 278.764796, 557.529592, -829.577164, -57.088869, -337.243391, 392.065193, 0
8.22, 130.985868, 665.005176, -789.27382, 20.334904, -377.363607, 355.379927, 0
8.25, -30.227508, 748.970476, -718.742968, 100.644035, -407.38507, 304.954861, 0
8.28, -178.006436, 816.142716, -621.34322, 178.754798, -422.430151, 243.606654, 0
8.31, -322.426752, 836.294388, -513.867636, 246.972905, -423.87283, 177.449517, 0
8.34, -456.771232, 839.653, -379.523156, 308.733306, -410.613923, 102.430209, 0
8.37, -577.681264, 806.06688, -214.951168, 356.822606, -381.760343, 24.869038, 0
8.4, -681.798236, 759.046312, -70.530852, 393.64527, -340.128749, -54.890501, 0
8.43, -762.404924, 675.081012, 90.682524, 415.148057, -283.795569, -134.443943, 0
8.46, -799.349656, 570.96404, 245.178676, 425.040713, -219.630703, -209.944144, 0
8.49, -816.142716, 439.978172, 396.316216, 417.415124, -148.733335, -274.589903, 0
8.52, -812.784104, 302.27508, 534.019308, 394.950551, -71.721756, -329.411705, 0
8.55, -759.046312, 141.061704, 641.494892, 361.081944, 6.045512, -371.730289, 0
8.58, -708.667132, -16.79306, 745.611864, 311.687363, 86.629439, -401.064762, 0
8.61, -607.908772, -167.9306, 806.06688, 250.06436, 166.93857, -417.827318, 0
8.64, -503.7918, -322.426752, 836.294388, 184.937708, 237.69854, -421.81186, 0
8.67, -369.44732, -470.20568, 853.087448, 108.887915, 301.657309, -408.75905, 0
8.7, -225.027004, -587.7571, 819.501328, 31.326744, 351.601482, -381.622945, 0
8.73, -73.889464, -685.156848, 772.48076, -46.990116, 388.14935, -339.922652, 0
8.76, 80.606688, -765.763536, 698.591296, -127.848839, 414.117572, -285.719141, 0
8.79, 241.820064, -826.218552, 597.832936, -202.318555, 424.078927, -222.516061, 0
8.82, 389.598992, -849.728836, 486.99874, -268.956585, 421.12487, -153.473566, 0
8.85, 510.509024, -832.935776, 342.578424, -326.663745, 402.644839, -77.148977, 0
8.88, 631.419056, -792.632432, 188.082272, -371.111998, 369.60062, 1.37398, 0
8.91, 715.384356, -722.10158, 23.510284, -403.125732, 323.366193, 80.652626, 0
8.94, 785.915208, -638.13628, -124.268644, -420.506579, 263.323267, 159.587777, 0
8.97, 819.501328, -527.302084, -282.123408, -424.903315, 197.16613, 231.859125, 0
9, 819.501328, -386.24038, -426.543724, -411.50701, 122.627715, 293.963021, 0
9.03, 806.06688, -235.10284, -554.17098, -384.370905, 44.997845, 344.319388, 0
9.06, 759.046312, -80.606688, -665.005176, -346.174261, -32.700724, 382.378634, 0
9.09, 681.798236, 70.530852, -752.329088, -291.558556, -114.864728, 407.797264, 0
9.12, 597.832936, 225.027004, -802.708268, -229.317262, -191.395414, 420.575278, 0
9.15, 480.281516, 376.164544, -822.85994, -160.961757, -259.888317, 418.995201, 0
9.18, 335.8612, 520.58486, -836.294388, -83.400586, -320.343437, 401.064762, 0
9.21, 184.72366, 638.13628, -809.425492, -6.18291, -364.79169, 369.463222, 0
9.24, 33.58612, 728.818804, -738.89464, 72.889639, -398.591598, 323.778387, 0
9.27, -127.627256, 795.991044, -661.646564, 153.267469, -419.407395, 265.590334, 0
9.3, -282.123408, 832.935776, -554.17098, 224.233536, -424.697218, 201.081973, 0
9.33, -419.8265, 839.653, -429.902336, 288.673198, -416.796833, 128.673227, 0
9.36, -544.095144, 822.85994, -282.123408, 341.43403, -392.889581, 51.661648, 0
9.39, -648.212116, 775.839372, -124.268644, 382.584731, -355.86082, -27.823095, 0
9.42, -725.460192, 701.949908, 33.58612, 409.033846, -304.061774, -107.101741, 0
9.45, -792.632432, 601.191548, 198.158108, 423.048442, -242.095276, -185.212504, 0
9.48, -812.784104, 490.357352, 339.219812, 421.81186, -173.671072, -253.568009, 0
9.51, -816.142716, 349.295648, 480.281516, 404.362314, -97.758677, -312.099557, 0
9.54, -779.197984, 194.799496, 607.908772, 373.928657, -20.472302, -358.60878, 0
9.57, -728.818804, 36.944732, 715.384356, 330.510889, 58.39415, -392.752183, 0
9.6, -641.494892, -110.834196, 785.915208, 271.567147, 140.764251, -413.56798, 0
9.63, -547.453756, -272.047572, 822.85994, 208.295368, 214.134783, -422.361452, 0
