SE COLINAS FID=SEL-421-R117-V0-Z007007-D20060413
49:36,1
Cycles, IAW A, IBW B, ICW C, VAY A, VBY B, VCY C, TRIP
0.78, 16.79306, 134.34448, -134.34448, 197.990518, 245.598925, -439.948396, 0
0.81, -6.717224, 137.703092, -117.55142, 121.665929, 309.626393, -426.208596, 0
0.84, -30.227508, 144.420316, -104.116972, 40.807206, 362.387225, -397.561113, 0
0.87, -63.813628, 151.13754, -73.889464, -42.730778, 403.26313, -356.135616, 0
0.9, -94.041136, 154.496152, -53.737792, -123.795598, 429.987041, -304.130473, 0
0.93, -110.834196, 147.778928, -36.944732, -202.181157, 440.291891, -239.622112, 0
0.96, -107.475584, 134.34448, -13.434448, -273.628117, 435.55166, -166.045483, 0
0.99, -134.34448, 127.627256, 23.510284, -333.533645, 415.354154, -87.797322, 0
1.02, -130.985868, 100.75836, 47.020568, -380.111567, 379.012383, -4.740231, 0
1.05, -141.061704, 87.323912, 87.323912, -416.453338, 332.709257, 79.553442, 0
1.08, -141.061704, 60.455016, 114.192808, -435.345563, 275.070796, 158.076399, 0
1.11, -127.627256, 33.58612, 117.55142, -440.223192, 204.03603, 235.362774, 0
1.14, -114.192808, 3.358612, 127.627256, -429.643546, 129.15412, 302.206901, 0
1.17, -97.399748, -30.227508, 134.34448, -401.683053, 48.638892, 354.280743, 0
1.2, -70.530852, -67.17224, 137.703092, -360.257556, -36.685266, 398.248103, 0
1.23, -43.661956, -97.399748, 144.420316, -309.901189, -116.994397, 426.689489, 0
1.26, -16.79306, -110.834196, 141.061704, -246.285915, -195.860849, 439.261406, 0
1.29, 6.717224, -137.703092, 130.985868, -173.739771, -268.61309, 437.543931, 0
1.32, 33.58612, -127.627256, 134.34448, -95.903804, -328.38122, 418.239512, 0
1.35, 63.813628, -134.34448, 104.116972, -13.396305, -377.432306, 385.263992, 0
1.38, 90.682524, -134.34448, 77.248076, 70.004281, -414.117572, 339.785254, 0
1.41, 124.268644, -141.061704, 53.737792, 149.695121, -435.002068, 283.452074, 0
1.44, 127.627256, -134.34448, 36.944732, 226.912797, -440.704085, 215.646161, 0
1.47, 130.985868, -124.268644, 20.151672, 294.856108, -431.223623, 140.283358, 0
1.5, 147.778928, -110.834196, -13.434448, 350.090104, -405.461498, 60.936013, 0
1.53, 141.061704, -90.682524, -50.37918, 392.820882, -364.654292, -23.35766, 0
1.56, 154.496152, -63.813628, -80.606688, 424.078927, -315.465808, -105.727761, 0
1.59, 147.778928, -26.868896, -97.399748, 438.29962, -253.293213, -183.769825, 0
1.62, 134.34448, -6.717224, -114.192808, 438.29962, -180.403574, -258.789133, 0
1.65, 120.910032, 23.510284, -124.268644, 422.292753, -103.666791, -320.480835, 0
1.68, 97.399748, 57.096404, -127.627256, 389.111136, -20.953195, -370.28761, 0
1.71, 77.248076, 87.323912, -134.34448, 344.525485, 63.615274, -409.652137, 0
1.74, 43.661956, 120.910032, -134.34448, 289.90978, 143.237415, -432.460205, 0
1.77, 23.510284, 127.627256, -127.627256, 222.516061, 221.279479, -440.704085, 0
1.8, 0, 141.061704, -120.910032, 147.840248, 289.978479, -432.872399, 0
1.83, -26.868896, 144.420316, -104.116972, 68.355505, 345.693368, -408.690351, 0
1.86, -60.455016, 151.13754, -90.682524, -14.564188, 391.034708, -371.592891, 0
1.89, -90.682524, 147.778928, -63.813628, -97.140386, 423.048442, -322.610504, 0
1.92, -100.75836, 154.496152, -36.944732, -176.212935, 438.505717, -262.498879, 0
1.95, -110.834196, 144.420316, -16.79306, -250.613952, 438.574416, -191.464113, 0
1.98, -117.55142, 137.703092, 6.717224, -314.64142, 424.078927, -114.177738, 0
2.01, -127.627256, 114.192808, 33.58612, -366.028272, 392.889581, -33.250316, 0
2.04, -141.061704, 90.682524, 73.889464, -405.530197, 348.647425, 51.936444, 0
2.07, -147.778928, 67.17224, 107.475584, -430.811429, 296.023991, 132.039478, 0
2.1, -127.627256, 33.58612, 114.192808, -440.291891, 228.836369, 210.012843, 0
2.13, -120.910032, 10.075836, 124.268644, -435.070767, 155.053643, 281.459803, 0
2.16, -100.75836, -13.434448, 134.34448, -412.537495, 76.805482, 337.449488, 0
2.19, -70.530852, -50.37918, 137.703092, -375.508734, -7.900385, 384.920497, 0
2.22, -50.37918, -80.606688, 137.703092, -328.38122, -90.407884, 418.995201, 0
2.25, -33.58612, -107.475584, 147.778928, -269.162682, -169.136938, 435.826456, 0
2.28, -3.358612, -117.55142, 134.34448, -198.746207, -245.324129, 440.017095, 0
2.31, 20.151672, -130.985868, 130.985868, -122.627715, -309.763791, 426.483392, 0
2.34, 53.737792, -130.985868, 114.192808, -41.631594, -362.112429, 397.835909, 0
2.37, 83.9653, -134.34448, 90.682524, 42.181186, -403.26313, 356.54781, 0
2.4, 110.834196, -141.061704, 67.17224, 123.246006, -430.536633, 304.199172, 0
2.43, 120.910032, -134.34448, 47.020568, 201.768963, -440.704085, 240.240403, 0
2.46, 130.985868, -134.34448, 23.510284, 273.490719, -436.376048, 166.114182, 0
2.49, 134.34448, -117.55142, 0, 332.984053, -415.972445, 88.072118, 0
2.52, 144.420316, -87.323912, -43.661956, 379.768072, -379.699373, 5.49592, 0
2.55, 151.13754, -70.530852, -67.17224, 415.766348, -333.052752, -79.209947, 0
2.58, 151.13754, -47.020568, -97.399748, 435.208165, -275.689087, -157.664205, 0
2.61, 134.34448, -10.075836, -104.116972, 440.223192, -204.997816, -235.156677, 0
2.64, 127.627256, 20.151672, -120.910032, 429.780944, -129.772411, -302.138202, 0
2.67, 110.834196, 47.020568, -124.268644, 401.957849, -49.600678, -354.212044, 0
2.7, 83.9653, 70.530852, -130.985868, 360.326255, 35.72348, -398.385501, 0
2.73, 60.455016, 104.116972, -130.985868, 309.83249, 116.925698, -426.62079, 0
2.76, 30.227508, 117.55142, -137.703092, 246.011119, 195.242558, -438.98661, 0
2.79, 3.358612, 134.34448, -124.268644, 173.327577, 268.338294, -436.994339, 0
2.82, -16.79306, 144.420316, -120.910032, 95.422911, 327.969026, -418.170813, 0
2.85, -36.944732, 144.420316, -90.682524, 13.258907, 377.363607, -385.332691, 0
2.88, -83.9653, 161.213376, -73.889464, -70.004281, 414.117572, -340.06005, 0
2.91, -100.75836, 151.13754, -47.020568, -149.832519, 435.070767, -284.070365, 0
2.94, -107.475584, 137.703092, -30.227508, -226.981496, 440.841483, -216.195753, 0
2.97, -117.55142, 141.061704, 0, -294.650011, 431.017526, -140.764251, 0
3, -124.268644, 127.627256, 16.79306, -350.3649, 405.392799, -61.348207, 0
3.03, -134.34448, 97.399748, 57.096404, -393.301775, 364.654292, 23.35766, 0
3.06, -144.420316, 70.530852, 90.682524, -424.628519, 315.397109, 105.659062, 0
3.09, -130.985868, 50.37918, 110.834196, -438.29962, 252.674922, 183.769825, 0
3.12, -120.910032, 23.510284, 124.268644, -438.093523, 179.716584, 258.926531, 0
3.15, -107.475584, -6.717224, 124.268644, -422.017957, 103.460694, 320.343437, 0
3.18, -83.9653, -40.303344, 141.061704, -389.042437, 20.6097, 369.875416, 0
3.21, -60.455016, -67.17224, 134.34448, -344.86898, -63.752672, 409.583438, 0
3.24, -30.227508, -104.116972, 147.778928, -290.115877, -143.237415, 431.841914, 0
3.27, -6.717224, -114.192808, 137.703092, -223.203051, -221.279479, 440.497988, 0
3.3, 13.434448, -124.268644, 134.34448, -148.527238, -289.566285, 432.8037, 0
3.33, 36.944732, -130.985868, 120.910032, -68.973796, -345.487271, 408.484254, 0
3.36, 67.17224, -130.985868, 94.041136, 14.151994, -390.691213, 371.524192, 0
3.39, 110.834196, -137.703092, 67.17224, 96.453396, -422.842345, 322.816601, 0
3.42, 117.55142, -151.13754, 43.661956, 175.525945, -438.29962, 262.498879, 0
3.45, 120.910032, -130.985868, 26.868896, 250.06436, -438.917911, 191.67021, 0
3.48, 134.34448, -124.268644, 3.358612, 314.091828, -424.422422, 114.72733, 0
3.51, 137.703092, -107.475584, -23.510284, 365.203884, -393.301775, 33.937306, 0
3.54, 154.496152, -77.248076, -60.455016, 405.186702, -349.746609, -50.905959, 0
3.57, 151.13754, -50.37918, -94.041136, 430.330536, -296.77968, -131.421187, 0
3.6, 134.34448, -23.510284, -104.116972, 440.223192, -229.866854, -209.119756, 0
3.63, 130.985868, 0, -114.192808, 435.208165, -155.878031, -281.116308, 0
3.66, 110.834196, 36.944732, -124.268644, 412.88099, -77.62987, -337.243391, 0
3.69, 90.682524, 67.17224, -134.34448, 375.577433, 7.282094, -384.851798, 0
3.72, 70.530852, 97.399748, -130.985868, 328.587317, 90.064389, -419.613492, 0
3.75, 47.020568, 124.268644, -144.420316, 269.093983, 168.724744, -436.444747, 0
3.78, 13.434448, 127.627256, -120.910032, 198.814906, 245.392828, -440.36059, 0
3.81, -6.717224, 141.061704, -127.627256, 122.421618, 309.214199, -426.689489, 0
3.84, -40.303344, 151.13754, -104.116972, 41.356798, 361.975031, -397.76721, 0
3.87, -70.530852, 151.13754, -77.248076, -42.112487, 402.988334, -356.891305, 0
3.9, -97.399748, 157.854764, -60.455016, -123.314705, 429.987041, -304.405269, 0
3.93, -110.834196, 154.496152, -36.944732, -201.906361, 440.566687, -240.240403, 0
3.96, -114.192808, 141.061704, -10.075836, -273.147224, 435.895155, -166.732473, 0
3.99, -130.985868, 134.34448, 13.434448, -332.984053, 415.697649, -88.346914, 0
4.02, -130.985868, 104.116972, 47.020568, -379.836771, 379.287179, -5.564619, 0
4.05, -137.703092, 87.323912, 77.248076, -416.384639, 332.915354, 79.00385, 0
4.08, -137.703092, 60.455016, 110.834196, -435.482961, 275.689087, 157.664205, 0
4.11, -130.985868, 26.868896, 120.910032, -440.36059, 204.654321, 234.538386, 0
4.14, -110.834196, -3.358612, 134.34448, -429.987041, 129.909809, 301.794707, 0
4.17, -100.75836, -16.79306, 130.985868, -401.751752, 49.325882, 353.593753, 0
4.2, -63.813628, -60.455016, 137.703092, -360.807148, -35.860878, 397.76721, 0
4.23, -50.37918, -94.041136, 144.420316, -310.382082, -116.582203, 426.414693, 0
4.26, -30.227508, -110.834196, 147.778928, -246.904206, -195.036461, 439.055309, 0
4.29, 6.717224, -120.910032, 137.703092, -174.289363, -268.063498, 437.406533, 0
4.32, 26.868896, -137.703092, 120.910032, -96.109901, -327.900327, 418.239512, 0
4.35, 63.813628, -130.985868, 104.116972, -13.877198, -377.432306, 385.470089, 0
4.38, 97.399748, -134.34448, 77.248076, 69.523388, -414.323669, 340.472244, 0
4.41, 124.268644, -144.420316, 57.096404, 149.489024, -435.276864, 284.001666, 0
4.44, 124.268644, -130.985868, 36.944732, 226.500603, -441.184978, 216.470549, 0
4.47, 134.34448, -134.34448, 16.79306, 294.71871, -431.773215, 141.176445, 0
4.5, 141.061704, -117.55142, -6.717224, 349.815308, -405.461498, 61.210809, 0
4.53, 151.13754, -94.041136, -47.020568, 392.752183, -365.066486, -22.601971, 0
4.56, 151.13754, -63.813628, -80.606688, 424.285024, -315.946701, -105.590363, 0
4.59, 147.778928, -33.58612, -107.475584, 438.230921, -253.430611, -183.357631, 0
4.62, 130.985868, -10.075836, -114.192808, 438.643115, -180.815768, -258.514337, 0
4.65, 124.268644, 23.510284, -117.55142, 422.49885, -103.941587, -320.549534, 0
4.68, 100.75836, 57.096404, -134.34448, 389.52333, -21.365389, -369.944115, 0
4.71, 70.530852, 83.9653, -137.703092, 344.937679, 63.20308, -409.652137, 0
4.74, 47.020568, 114.192808, -134.34448, 290.459372, 142.619124, -432.185409, 0
4.77, 26.868896, 130.985868, -130.985868, 222.790857, 220.661188, -440.429289, 0
4.8, -3.358612, 141.061704, -127.627256, 148.38984, 289.428887, -433.078496, 0
4.83, -26.868896, 141.061704, -107.475584, 68.836398, 345.281174, -408.621652, 0
4.86, -60.455016, 141.061704, -87.323912, -14.151994, 390.759912, -371.798988, 0
4.89, -77.248076, 154.496152, -73.889464, -96.315998, 422.567549, -323.228795, 0
4.92, -104.116972, 157.854764, -43.661956, -175.800741, 438.711814, -262.911073, 0
4.95, -107.475584, 144.420316, -13.434448, -249.926962, 438.780513, -192.288501, 0
4.98, -117.55142, 137.703092, 6.717224, -314.229226, 424.353723, -115.345621, 0
5.01, -130.985868, 120.910032, 36.944732, -365.616078, 393.233076, -33.731209, 0
5.04, -144.420316, 90.682524, 67.17224, -405.118003, 349.265716, 50.631163, 0
5.07, -141.061704, 73.889464, 104.116972, -430.811429, 296.573583, 131.421187, 0
5.1, -134.34448, 36.944732, 114.192808, -440.017095, 229.385961, 209.394552, 0
5.13, -110.834196, 13.434448, 117.55142, -435.070767, 155.603235, 280.29192, 0
5.16, -104.116972, -13.434448, 134.34448, -412.812291, 77.423773, 337.380789, 0
5.19, -77.248076, -47.020568, 137.703092, -375.646132, -7.075997, 384.439604, 0
5.22, -50.37918, -83.9653, 141.061704, -328.587317, -89.858292, 418.857803, 0
5.25, -33.58612, -100.75836, 147.778928, -269.574876, -168.724744, 436.23865, 0
5.28, -3.358612, -114.192808, 130.985868, -199.433197, -244.843236, 439.810998, 0
5.31, 23.510284, -137.703092, 127.627256, -122.97121, -309.282898, 426.62079, 0
5.34, 53.737792, -130.985868, 114.192808, -41.837691, -362.04373, 397.973307, 0
5.37, 80.606688, -141.061704, 87.323912, 41.494196, -402.919635, 356.479111, 0
5.4, 100.75836, -137.703092, 67.17224, 122.559016, -430.330536, 304.680065, 0
5.43, 124.268644, -130.985868, 47.020568, 201.150672, -440.772784, 240.309102, 0
5.46, 130.985868, -137.703092, 26.868896, 273.078525, -436.582145, 166.93857, 0
5.49, 134.34448, -117.55142, -3.358612, 332.50316, -416.384639, 88.965205, 0
5.52, 147.778928, -100.75836, -36.944732, 379.493276, -380.111567, 6.114211, 0
5.55, 154.496152, -73.889464, -70.530852, 415.766348, -333.671043, -78.31686, 0
5.58, 154.496152, -47.020568, -104.116972, 434.795971, -276.101281, -156.839817, 0
5.61, 127.627256, -20.151672, -107.475584, 440.154493, -205.547408, -234.194891, 0
5.64, 127.627256, 16.79306, -120.910032, 429.712245, -130.596799, -301.382513, 0
5.67, 110.834196, 43.661956, -124.268644, 402.095247, -50.356367, -353.731151, 0
5.7, 87.323912, 73.889464, -127.627256, 360.601051, 35.379985, -398.042006, 0
5.73, 57.096404, 104.116972, -134.34448, 310.107286, 116.513504, -426.826887, 0
5.76, 26.868896, 124.268644, -134.34448, 246.698109, 194.899063, -439.330105, 0
5.79, 6.717224, 144.420316, -134.34448, 173.80847, 267.9261, -437.750028, 0
5.82, -16.79306, 141.061704, -117.55142, 96.247299, 327.625531, -418.583007, 0
5.85, -43.661956, 137.703092, -100.75836, 14.220693, 376.951413, -385.744885, 0
5.88, -77.248076, 151.13754, -73.889464, -68.905097, 413.361883, -340.74704, 0
5.91, -107.475584, 157.854764, -40.303344, -149.420325, 434.86467, -284.551258, 0
5.94, -114.192808, 144.420316, -23.510284, -225.951011, 440.429289, -216.814044, 0
5.97, -120.910032, 151.13754, 0, -294.375215, 430.948827, -141.313843, 0
6, -130.985868, 124.268644, 26.868896, -349.884007, 405.186702, -61.554304, 0
6.03, -141.061704, 100.75836, 70.530852, -393.233076, 364.448195, 22.739369, 0
6.06, -141.061704, 80.606688, 94.041136, -424.55982, 315.671905, 105.590363, 0
6.09, -141.061704, 53.737792, 114.192808, -438.711814, 253.293213, 183.357631, 0
6.12, -127.627256, 10.075836, 117.55142, -438.505717, 180.403574, 258.376939, 0
6.15, -107.475584, -3.358612, 127.627256, -422.704947, 104.42248, 320.206039, 0
6.18, -90.682524, -36.944732, 137.703092, -389.592029, 21.502787, 369.463222, 0
6.21, -57.096404, -67.17224, 144.420316, -345.349873, -63.065682, 409.102545, 0
6.24, -33.58612, -100.75836, 144.420316, -291.077663, -142.138231, 431.841914, 0
6.27, -10.075836, -120.910032, 141.061704, -223.683944, -220.455091, 440.291891, 0
6.3, 10.075836, -130.985868, 130.985868, -149.07683, -289.360188, 433.147195, 0
6.33, 40.303344, -130.985868, 110.834196, -69.317291, -345.212475, 408.827749, 0
6.36, 67.17224, -130.985868, 94.041136, 13.258907, -390.828611, 372.005085, 0
6.39, 100.75836, -137.703092, 77.248076, 96.109901, -422.911044, 323.434892, 0
6.42, 120.910032, -144.420316, 53.737792, 174.976353, -438.643115, 263.11717, 0
6.45, 127.627256, -134.34448, 33.58612, 249.858263, -439.330105, 192.3572, 0
6.48, 134.34448, -120.910032, 3.358612, 313.679634, -424.834616, 115.483019, 0
6.51, 141.061704, -104.116972, -26.868896, 365.272583, -393.64527, 34.143403, 0
6.54, 151.13754, -77.248076, -57.096404, 404.705809, -350.090104, -50.356367, 0
6.57, 154.496152, -53.737792, -90.682524, 430.261837, -297.123175, -131.008993, 0
6.6, 141.061704, -26.868896, -104.116972, 439.948396, -230.279048, -208.913659, 0
6.63, 127.627256, 6.717224, -124.268644, 435.070767, -156.427623, -280.498017, 0
6.66, 117.55142, 36.944732, -120.910032, 413.430582, -78.385559, -337.243391, 0
6.69, 90.682524, 67.17224, -124.268644, 375.646132, 6.595104, -384.370905, 0
6.72, 67.17224, 97.399748, -134.34448, 328.793414, 89.240001, -418.926502, 0
6.75, 47.020568, 124.268644, -137.703092, 269.368779, 168.381249, -436.169951, 0
6.78, 10.075836, 127.627256, -127.627256, 198.952304, 244.499741, -439.604901, 0
6.81, -10.075836, 144.420316, -120.910032, 122.902511, 308.733306, -426.758188, 0
6.84, -26.868896, 144.420316, -100.75836, 41.768992, 361.700235, -397.904608, 0
6.87, -63.813628, 154.496152, -77.248076, -41.425497, 402.713538, -356.753907, 0
6.9, -90.682524, 151.13754, -53.737792, -122.627715, 430.05574, -305.02356, 0
6.93, -107.475584, 151.13754, -33.58612, -201.013274, 440.497988, -240.789995, 0
6.96, -114.192808, 137.703092, -16.79306, -272.73503, 436.23865, -167.488162, 0
6.99, -127.627256, 134.34448, 20.151672, -332.571859, 416.247241, -89.514797, 0
7.02, -130.985868, 107.475584, 47.020568, -379.561975, 379.90547, -6.18291, 0
7.05, -137.703092, 94.041136, 80.606688, -415.972445, 333.533645, 77.973365, 0
7.08, -141.061704, 60.455016, 107.475584, -435.208165, 276.16998, 156.839817, 0
7.11, -130.985868, 30.227508, 117.55142, -439.879697, 205.272612, 234.26359, 0
7.14, -107.475584, 0, 124.268644, -429.987041, 130.459401, 301.107717, 0
7.17, -100.75836, -23.510284, 137.703092, -402.095247, 49.944173, 353.662452, 0
7.2, -73.889464, -60.455016, 144.420316, -361.150643, -35.105189, 397.76721, 0
7.23, -47.020568, -90.682524, 141.061704, -311.069072, -115.826514, 426.62079, 0
7.26, -13.434448, -110.834196, 144.420316, -247.659895, -194.624267, 439.398804, 0
7.29, 3.358612, -127.627256, 137.703092, -175.18245, -267.651304, 437.750028, 0
7.32, 30.227508, -124.268644, 127.627256, -97.071687, -327.762929, 418.995201, 0
7.35, 63.813628, -130.985868, 100.75836, -14.838984, -377.15751, 385.882283, 0
7.38, 94.041136, -141.061704, 83.9653, 68.699, -413.911475, 341.159234, 0
7.41, 114.192808, -144.420316, 63.813628, 148.802034, -435.276864, 284.826054, 0
7.44, 124.268644, -130.985868, 33.58612, 225.744914, -441.116279, 217.020141, 0
7.47, 134.34448, -130.985868, 20.151672, 294.306516, -431.979312, 141.863435, 0
7.5, 137.703092, -114.192808, -10.075836, 349.471813, -406.01109, 62.103896, 0
7.53, 151.13754, -87.323912, -43.661956, 392.546086, -365.547379, -21.777583, 0
7.56, 157.854764, -63.813628, -80.606688, 423.941529, -316.633691, -104.353781, 0
7.59, 147.778928, -36.944732, -97.399748, 438.368319, -254.1863, -182.533243, 0
7.62, 130.985868, -3.358612, -117.55142, 438.368319, -181.502758, -257.62125, 0
7.65, 117.55142, 23.510284, -120.910032, 422.49885, -104.765975, -319.931243, 0
7.68, 97.399748, 50.37918, -130.985868, 389.729427, -22.189777, -369.394523, 0
7.71, 77.248076, 83.9653, -134.34448, 344.937679, 62.51609, -409.308642, 0
7.74, 47.020568, 120.910032, -137.703092, 291.146362, 142.344328, -432.597603, 0
7.77, 23.510284, 130.985868, -137.703092, 223.409148, 220.455091, -440.635386, 0
7.8, -3.358612, 144.420316, -124.268644, 149.008131, 289.22279, -433.559389, 0
7.83, -23.510284, 151.13754, -107.475584, 69.592087, 345.212475, -409.171244, 0
7.86, -60.455016, 147.778928, -80.606688, -13.327606, 390.691213, -372.142483, 0
7.89, -87.323912, 154.496152, -57.096404, -95.697707, 422.704947, -323.984484, 0
7.92, -110.834196, 157.854764, -50.37918, -175.113751, 438.574416, -263.460665, 0
7.95, -107.475584, 151.13754, -16.79306, -249.652166, 439.124008, -192.631996, 0
7.98, -114.192808, 134.34448, 6.717224, -314.091828, 424.491121, -115.757815, 0
8.01, -130.985868, 117.55142, 33.58612, -365.409981, 393.370474, -34.006005, 0
8.04, -137.703092, 97.399748, 67.17224, -405.392799, 349.67791, 50.768561, 0
8.07, -141.061704, 67.17224, 100.75836, -430.880128, 296.985777, 131.283789, 0
8.1, -134.34448, 40.303344, 114.192808, -440.36059, 229.523359, 209.188455, 0
8.13, -120.910032, 6.717224, 120.910032, -435.276864, 156.015429, 280.429318, 0
8.16, -100.75836, -23.510284, 137.703092, -413.293184, 77.62987, 337.105993, 0
8.19, -83.9653, -50.37918, 134.34448, -375.714831, -6.732502, 383.821313, 0
8.22, -47.020568, -80.606688, 144.420316, -329.06821, -89.446098, 418.720405, 0
8.25, -30.227508, -110.834196, 147.778928, -269.918371, -168.175152, 435.826456, 0
8.28, -6.717224, -117.55142, 134.34448, -199.570595, -244.499741, 439.742299, 0
8.31, 20.151672, -134.34448, 124.268644, -123.6582, -309.076801, 426.826887, 0
8.34, 47.020568, -134.34448, 117.55142, -42.524681, -361.562837, 398.179404, 0
8.37, 80.606688, -144.420316, 83.9653, 40.601109, -402.438742, 356.891305, 0
8.4, 107.475584, -137.703092, 60.455016, 121.803327, -429.712245, 304.817463, 0
8.43, 120.910032, -130.985868, 47.020568, 200.326284, -440.635386, 240.721296, 0
8.46, 130.985868, -124.268644, 20.151672, 272.185438, -436.376048, 167.556861, 0
8.49, 141.061704, -117.55142, 6.717224, 331.953568, -416.384639, 89.789593, 0
8.52, 144.420316, -97.399748, -36.944732, 379.012383, -380.523761, 6.595104, 0
8.55, 151.13754, -77.248076, -67.17224, 415.079358, -333.945839, -77.561171, 0
8.58, 157.854764, -50.37918, -94.041136, 435.070767, -276.925669, -156.427623, 0
8.61, 130.985868, -20.151672, -110.834196, 440.017095, -206.303097, -233.439202, 0
8.64, 127.627256, 13.434448, -120.910032, 430.536633, -131.352488, -301.039018, 0
8.67, 120.910032, 36.944732, -120.910032, 402.782237, -51.112056, -353.593753, 0
8.7, 83.9653, 73.889464, -127.627256, 361.013245, 34.212102, -397.355016, 0
8.73, 60.455016, 110.834196, -137.703092, 311.20647, 115.345621, -426.62079, 0
8.76, 26.868896, 120.910032, -134.34448, 247.728594, 194.005976, -439.261406, 0
8.79, 13.434448, 137.703092, -130.985868, 174.770256, 267.307809, -437.681329, 0
8.82, -20.151672, 134.34448, -114.192808, 97.002988, 327.144638, -418.995201, 0
8.85, -47.020568, 147.778928, -90.682524, 14.564188, 376.814015, -386.019681, 0
8.88, -67.17224, 161.213376, -67.17224, -68.561602, 413.56798, -341.571428, 0
8.91, -97.399748, 157.854764, -53.737792, -148.38984, 435.002068, -285.513044, 0
8.94, -104.116972, 151.13754, -23.510284, -225.813613, 440.704085, -217.501034, 0
8.97, -120.910032, 144.420316, -10.075836, -294.03172, 431.498419, -142.550425, 0
9, -127.627256, 124.268644, 26.868896, -349.471813, 406.079789, -62.790886, 0
9.03, -141.061704, 90.682524, 50.37918, -392.820882, 365.547379, 21.777583, 0
9.06, -144.420316, 70.530852, 90.682524, -424.55982, 316.427594, 104.491179, 0
9.09, -137.703092, 47.020568, 117.55142, -438.574416, 253.774106, 182.73934, 0
9.12, -124.268644, 20.151672, 124.268644, -438.505717, 181.159263, 257.964745, 0
9.15, -110.834196, -3.358612, 134.34448, -422.911044, 104.491179, 319.931243, 0
9.18, -90.682524, -33.58612, 134.34448, -390.072922, 22.189777, 369.325824, 0
9.21, -73.889464, -70.530852, 144.420316, -346.24296, -62.241294, 409.171244, 0
9.24, -36.944732, -97.399748, 151.13754, -291.627255, -141.726037, 432.11671, 0
9.27, 0, -120.910032, 141.061704, -224.508332, -219.768101, 440.497988, 0
9.3, 13.434448, -134.34448, 137.703092, -149.557723, -289.016693, 433.353292, 0
9.33, 40.303344, -134.34448, 120.910032, -70.279077, -345.006378, 409.308642, 0
9.36, 67.17224, -130.985868, 100.75836, 12.984111, -390.691213, 372.485978, 0
9.39, 100.75836, -141.061704, 73.889464, 95.422911, -422.842345, 323.915785, 0
9.42, 120.910032, -147.778928, 47.020568, 174.976353, -439.192707, 263.735461, 0
9.45, 130.985868, -137.703092, 36.944732, 249.583467, -439.467503, 192.631996, 0
9.48, 130.985868, -124.268644, 3.358612, 313.95443, -425.24681, 116.10131, 0
9.51, 141.061704, -107.475584, -20.151672, 364.997787, -394.194862, 34.830393, 0
9.54, 151.13754, -80.606688, -53.737792, 404.431013, -350.021405, -49.875474, 0
9.57, 157.854764, -53.737792, -83.9653, 430.261837, -297.741466, -130.390702, 0
9.6, 134.34448, -26.868896, -100.75836, 439.948396, -230.691242, -208.295368, 0
9.63, 130.985868, 16.79306, -124.268644, 434.86467, -156.63372, -280.360619, 0
