SE COLINAS FID=SEL-421-R117-V0-Z007007-D20060413
23:18,9
Cycles, IAW A, IBW B, ICW C, VAY A, VBY B, VCY C, TRIP
2.1, 1010.942212, 157.854764, -1165.438364, -397.835909, 45.203942, 352.975462, 0
2.13, 856.44606, 409.750664, -1242.68644, -357.372198, -40.120216, 396.805424, 0
2.16, 665.005176, 621.34322, -1276.27256, -305.435754, -120.978939, 424.628519, 0
2.19, 453.41262, 826.218552, -1269.555336, -240.4465, -200.60108, 434.658573, 0
2.22, 235.10284, 980.714704, -1205.741708, -171.197908, -269.231381, 435.002068, 0
2.25, -3.358612, 1104.983348, -1084.831676, -92.606252, -327.350735, 414.667164, 0
2.28, -258.613124, 1205.741708, -930.335524, -10.30485, -376.539219, 381.416848, 0
2.31, -486.99874, 1256.120888, -752.329088, 73.851425, -411.575709, 336.762498, 0
2.34, -708.667132, 1286.348396, -554.17098, 154.435352, -432.872399, 277.131766, 0
2.37, -883.314956, 1252.762276, -335.8612, 228.905068, -438.574416, 212.898201, 0
2.4, -1027.735272, 1155.362528, -97.399748, 295.062205, -428.68176, 138.909378, 0
2.43, -1155.362528, 1024.37666, 147.778928, 348.510027, -402.850936, 57.157568, 0
2.46, -1235.969216, 873.23912, 389.598992, 392.27129, -361.631536, -25.143834, 0
2.49, -1269.555336, 681.798236, 611.267384, 422.842345, -311.000373, -110.60539, 0
2.52, -1266.196724, 480.281516, 806.06688, 435.689058, -247.728594, -186.929979, 0
2.55, -1202.383096, 255.254512, 960.563032, 436.376048, -177.586915, -258.30824, 0
2.58, -1094.907512, 23.510284, 1091.5489, 419.613492, -101.537122, -320.549534, 0
2.61, -957.20442, -235.10284, 1199.024484, 385.744885, -16.075566, -369.119727, 0
2.64, -775.839372, -473.564292, 1259.4795, 341.777525, 67.187622, -409.171244, 0
2.67, -587.7571, -681.798236, 1289.707008, 284.345161, 148.115044, -429.643546, 0
2.7, -372.805932, -863.163284, 1249.403664, 217.77583, 224.989225, -437.131737, 0
2.73, -141.061704, -1010.942212, 1172.155588, 145.779278, 289.291489, -431.292322, 0
2.76, 107.475584, -1131.852244, 1044.528332, 64.783157, 344.86898, -404.293615, 0
2.79, 349.295648, -1219.176156, 879.956344, -17.793041, 389.385932, -368.638834, 0
2.82, 577.681264, -1259.4795, 695.232684, -101.811918, 419.613492, -317.595477, 0
2.85, 775.839372, -1266.196724, 500.433188, -180.472273, 436.169951, -255.835076, 0
2.88, 940.41136, -1209.10032, 275.406184, -252.400126, 436.307349, -189.334444, 0
2.91, 1078.114452, -1111.700572, 33.58612, -315.32841, 421.399666, -110.811487, 0
2.94, 1195.665872, -973.99748, -211.592556, -365.066486, 389.385932, -28.85358, 0
2.97, 1256.120888, -792.632432, -453.41262, -405.598896, 345.349873, 55.096598, 0
3, 1279.631172, -604.55016, -668.363788, -429.574847, 290.528071, 138.359786, 0
3.03, 1262.838112, -392.957604, -846.370224, -437.61263, 223.821342, 212.142512, 0
3.06, 1182.231424, -167.9306, -1007.5836, -432.872399, 152.51178, 281.116308, 0
3.09, 1068.038616, 80.606688, -1128.493632, -409.652137, 73.576629, 337.518187, 0
3.12, 906.82524, 319.06814, -1219.176156, -372.279881, -12.159723, 383.477818, 0
3.15, 725.460192, 554.17098, -1269.555336, -324.25928, -94.255028, 417.621221, 0
3.18, 534.019308, 769.122148, -1282.989784, -262.636277, -174.426761, 431.979312, 0
3.21, 315.709528, 926.976912, -1232.610604, -194.280772, -247.728594, 435.963854, 0
3.24, 77.248076, 1051.245556, -1135.210856, -119.330163, -308.527209, 422.979743, 0
3.27, -174.647824, 1172.155588, -987.431928, -37.09746, -361.150643, 392.408688, 0
3.3, -416.467888, 1246.045052, -809.425492, 46.234427, -400.996063, 352.631967, 0
3.33, -628.060444, 1269.555336, -628.060444, 128.741926, -426.689489, 296.985777, 0
3.36, -826.218552, 1266.196724, -413.109276, 205.272612, -438.368319, 234.469687, 0
3.39, -984.073316, 1192.30726, -194.799496, 275.208194, -433.628088, 163.984513, 0
3.42, -1115.059184, 1078.114452, 60.455016, 333.052752, -413.361883, 83.469285, 0
3.45, -1215.817544, 926.976912, 308.992304, 378.806286, -376.127025, 2.129669, 0
3.48, -1266.196724, 752.329088, 534.019308, 415.148057, -328.724715, -83.194489, 0
3.51, -1272.913948, 550.812368, 745.611864, 432.941098, -270.399264, -162.473135, 0
3.54, -1239.327828, 339.219812, 910.183852, 437.063038, -201.425468, -234.126192, 0
3.57, -1145.286692, 87.323912, 1051.245556, 426.826887, -127.986237, -300.832921, 0
3.6, -1007.5836, -144.420316, 1172.155588, 397.423715, -45.272641, -352.151074, 0
3.63, -846.370224, -386.24038, 1235.969216, 356.891305, 39.776721, -396.530628, 0
3.66, -654.92934, -614.625996, 1272.913948, 304.199172, 121.047638, -424.010228, 0
3.69, -450.054008, -806.06688, 1266.196724, 239.416015, 200.463682, -434.727272, 0
3.72, -214.951168, -960.563032, 1202.383096, 170.167423, 269.231381, -435.345563, 0
3.75, 13.434448, -1094.907512, 1091.5489, 92.400155, 326.732444, -414.598465, 0
3.78, 268.68896, -1192.30726, 937.052748, 9.823957, 376.195724, -381.554246, 0
3.81, 500.433188, -1252.762276, 765.763536, -74.263619, 411.163515, -336.419003, 0
3.84, 715.384356, -1276.27256, 574.322652, -155.25974, 432.048011, -276.238679, 0
3.87, 886.673568, -1235.969216, 356.012872, -229.179864, 438.29962, -212.623405, 0
3.9, 1031.093884, -1145.286692, 114.192808, -295.749195, 428.269566, -138.634582, 0
3.93, 1152.003916, -1017.659436, -134.34448, -349.197017, 402.301344, -56.607976, 0
3.96, 1252.762276, -846.370224, -379.523156, -392.202591, 361.425439, 24.937737, 0
3.99, 1293.06562, -665.005176, -597.832936, -422.704947, 310.51948, 110.124497, 0
4.02, 1272.913948, -466.847068, -799.349656, -435.276864, 247.728594, 186.380387, 0
4.05, 1222.534768, -245.178676, -960.563032, -435.55166, 177.106022, 257.689949, 0
4.08, 1111.700572, -10.075836, -1088.190288, -418.857803, 101.124928, 319.931243, 0
4.11, 963.921644, 238.461452, -1192.30726, -385.538788, 16.281663, 368.295339, 0
4.14, 789.27382, 476.922904, -1256.120888, -341.983622, -67.050224, 408.621652, 0
4.17, 597.832936, 691.874072, -1276.27256, -284.688656, -147.70285, 429.231352, 0
4.2, 386.24038, 876.597732, -1246.045052, -218.119325, -225.264021, 436.376048, 0
4.23, 154.496152, 1010.942212, -1172.155588, -146.191472, -289.772382, 430.948827, 0
4.26, -94.041136, 1138.569468, -1034.452496, -65.26405, -345.075077, 404.018819, 0
4.29, -342.578424, 1222.534768, -866.521896, 17.86174, -390.004223, 368.295339, 0
4.32, -564.246816, 1269.555336, -691.874072, 101.399724, -420.163084, 317.870273, 0
4.35, -765.763536, 1269.555336, -486.99874, 180.128778, -436.513446, 255.835076, 0
4.38, -937.052748, 1225.89338, -261.971736, 252.12533, -436.92564, 189.746638, 0
4.41, -1071.397228, 1111.700572, -16.79306, 314.710119, -422.086656, 111.841972, 0
4.44, -1185.590036, 977.356092, 231.744228, 363.692506, -390.279019, 29.952764, 0
4.47, -1249.403664, 809.425492, 466.847068, 404.568411, -345.968164, -53.928715, 0
4.5, -1279.631172, 614.625996, 681.798236, 428.819158, -291.077663, -137.191903, 0
4.53, -1249.403664, 406.392052, 863.163284, 437.406533, -224.851827, -210.974629, 0
4.56, -1175.5142, 164.571988, 1004.224988, 432.872399, -152.923974, -280.772813, 0
4.59, -1057.96278, -63.813628, 1128.493632, 409.308642, -73.233134, -337.518187, 0
4.62, -896.749404, -319.06814, 1222.534768, 372.34858, 12.503218, -384.096109, 0
4.65, -715.384356, -537.37792, 1266.196724, 324.121882, 94.392426, -418.445609, 0
4.68, -510.509024, -742.253252, 1276.27256, 262.636277, 174.770256, -433.009797, 0
4.71, -295.557856, -916.901076, 1235.969216, 194.624267, 248.00339, -437.61263, 0
4.74, -63.813628, -1054.604168, 1135.210856, 119.467561, 308.527209, -424.147626, 0
4.77, 191.440884, -1162.079752, 994.149152, 37.372256, 361.219342, -393.095678, 0
4.8, 433.260948, -1232.610604, 822.85994, -46.234427, 401.133461, -353.525054, 0
4.83, 648.212116, -1266.196724, 634.777668, -129.016722, 426.483392, -296.985777, 0
4.86, 843.011612, -1259.4795, 426.543724, -205.478709, 438.093523, -234.607085, 0
4.89, 980.714704, -1182.231424, 194.799496, -275.139495, 433.078496, -164.259309, 0
4.92, 1118.417796, -1071.397228, -50.37918, -333.396247, 412.606194, -82.988392, 0
4.95, 1222.534768, -910.183852, -298.916468, -379.630674, 375.78353, -1.580077, 0
4.98, 1272.913948, -732.177416, -520.58486, -415.903746, 328.312521, 84.087576, 0
5.01, 1289.707008, -537.37792, -725.460192, -433.696787, 269.506177, 163.50362, 0
5.04, 1239.327828, -315.709528, -900.108016, -437.543931, 200.188886, 235.500172, 0
5.07, 1148.645304, -83.9653, -1047.886944, -427.101683, 127.367946, 301.794707, 0
5.1, 1014.300824, 157.854764, -1168.796976, -398.179404, 45.135243, 353.044161, 0
5.13, 849.728836, 403.03344, -1239.327828, -357.784392, -40.188915, 396.874123, 0
5.16, 665.005176, 634.777668, -1279.631172, -305.092259, -120.841541, 424.147626, 0
5.19, 463.488456, 822.85994, -1269.555336, -240.103005, -200.463682, 434.315078, 0
5.22, 235.10284, 973.99748, -1195.665872, -170.304821, -269.368779, 434.589874, 0
5.25, -6.717224, 1094.907512, -1084.831676, -92.331456, -327.282036, 413.842776, 0
5.28, -261.971736, 1199.024484, -930.335524, -9.755258, -376.333122, 380.867256, 0
5.31, -493.715964, 1259.4795, -742.253252, 74.19492, -411.232214, 336.281605, 0
5.34, -701.949908, 1276.27256, -564.246816, 154.847546, -432.391506, 276.513475, 0
5.37, -879.956344, 1239.327828, -339.219812, 229.385961, -438.711814, 212.692104, 0
5.4, -1027.735272, 1165.438364, -107.475584, 295.886593, -428.544362, 137.741495, 0
5.43, -1155.362528, 1031.093884, 141.061704, 349.403114, -402.644839, 56.195782, 0
5.46, -1235.969216, 876.597732, 386.24038, 392.477387, -361.219342, -26.036921, 0
5.49, -1276.27256, 688.51546, 604.55016, 423.117141, -310.51948, -111.154982, 0
5.52, -1266.196724, 483.640128, 809.425492, 435.757757, -248.00339, -186.86128, 0
5.55, -1199.024484, 245.178676, 957.20442, 435.963854, -177.449517, -257.62125, 0
5.58, -1101.624736, 16.79306, 1098.266124, 418.651706, -101.468423, -319.656447, 0
5.61, -953.845808, -231.744228, 1199.024484, 385.195293, -16.419061, -367.883145, 0
5.64, -772.48076, -476.922904, 1259.4795, 341.090535, 67.118923, -408.140759, 0
5.67, -581.039876, -685.156848, 1279.631172, 283.658171, 147.840248, -429.025255, 0
5.7, -366.088708, -859.804672, 1249.403664, 216.882743, 225.057924, -436.376048, 0
5.73, -141.061704, -1010.942212, 1168.796976, 145.435783, 289.085392, -430.948827, 0
5.76, 100.75836, -1121.776408, 1044.528332, 64.439662, 344.594184, -404.224916, 0
5.79, 345.937036, -1219.176156, 879.956344, -18.205235, 389.385932, -368.501436, 0
5.82, 567.605428, -1256.120888, 701.949908, -101.949316, 419.819589, -317.732875, 0
5.85, 772.48076, -1262.838112, 500.433188, -180.609671, 436.23865, -255.766377, 0
5.88, 937.052748, -1209.10032, 275.406184, -252.468825, 436.650844, -189.746638, 0
5.91, 1074.75584, -1108.34196, 36.944732, -314.916216, 421.743161, -111.223681, 0
5.94, 1195.665872, -963.921644, -218.30978, -364.310797, 389.729427, -29.609269, 0
5.97, 1259.4795, -792.632432, -453.41262, -404.843207, 345.968164, 53.722618, 0
6, 1286.348396, -604.55016, -671.7224, -428.613061, 290.802867, 137.054505, 0
6.03, 1256.120888, -392.957604, -856.44606, -436.994339, 224.370934, 210.837231, 0
6.06, 1182.231424, -157.854764, -1000.866376, -432.185409, 152.580479, 280.635415, 0
6.09, 1068.038616, 70.530852, -1128.493632, -408.896448, 72.958338, 337.31209, 0
6.12, 913.542464, 329.143976, -1215.817544, -372.417279, -12.36582, 383.546517, 0
6.15, 725.460192, 560.888204, -1262.838112, -324.671474, -94.186329, 417.964716, 0
6.18, 527.302084, 769.122148, -1279.631172, -262.773675, -174.770256, 432.597603, 0
6.21, 315.709528, 933.694136, -1222.534768, -194.967762, -248.140788, 436.994339, 0
6.24, 73.889464, 1068.038616, -1121.776408, -119.53626, -309.076801, 423.529335, 0
6.27, -171.289212, 1175.5142, -984.073316, -37.715751, -361.562837, 392.95828, 0
6.3, -423.185112, 1249.403664, -816.142716, 46.234427, -401.476956, 353.387656, 0
6.33, -631.419056, 1276.27256, -628.060444, 128.535829, -427.032984, 297.535369, 0
6.36, -829.577164, 1259.4795, -409.750664, 204.997816, -438.505717, 234.813182, 0
6.39, -977.356092, 1185.590036, -188.082272, 274.589903, -434.108981, 164.671503, 0
6.42, -1118.417796, 1074.75584, 63.813628, 332.297063, -413.361883, 84.49977, 0
6.45, -1219.176156, 930.335524, 315.709528, 378.53149, -376.47052, 2.74796, 0
6.48, -1262.838112, 745.611864, 537.37792, 414.94196, -329.205608, -82.713596, 0
6.51, -1272.913948, 547.453756, 742.253252, 433.284593, -269.98707, -162.747931, 0
6.54, -1235.969216, 342.578424, 913.542464, 437.681329, -201.081973, -235.087978, 0
6.57, -1141.92808, 97.399748, 1051.245556, 427.445178, -127.436645, -302.000804, 0
6.6, -1007.5836, -147.778928, 1168.796976, 398.042006, -44.516952, -353.731151, 0
6.63, -839.653, -399.674828, 1246.045052, 357.715693, 40.395012, -397.973307, 0
6.66, -654.92934, -617.984608, 1286.348396, 304.886162, 121.528531, -425.109412, 0
6.69, -446.695396, -809.425492, 1272.913948, 240.034306, 200.807177, -435.689058, 0
6.72, -218.30978, -963.921644, 1202.383096, 170.510918, 269.506177, -435.826456, 0
6.75, 16.79306, -1091.5489, 1091.5489, 92.194058, 327.00724, -414.804562, 0
6.78, 272.047572, -1188.948648, 933.694136, 9.755258, 376.195724, -381.760343, 0
6.81, 503.7918, -1246.045052, 759.046312, -74.19492, 411.094816, -336.487702, 0
6.84, 715.384356, -1269.555336, 567.605428, -155.328439, 432.048011, -276.16998, 0
6.87, 890.03218, -1235.969216, 356.012872, -229.248563, 438.162222, -212.623405, 0
6.9, 1034.452496, -1145.286692, 117.55142, -295.955292, 427.99477, -137.604097, 0
6.93, 1158.72114, -1021.018048, -130.985868, -349.67791, 401.545655, -55.371394, 0
6.96, 1239.327828, -853.087448, -379.523156, -393.576571, 360.944546, 26.586513, 0
6.99, 1276.27256, -675.081012, -594.474324, -423.666733, 309.763791, 112.116768, 0
7.02, 1269.555336, -470.20568, -789.27382, -436.23865, 247.110303, 187.891765, 0
7.05, 1215.817544, -241.820064, -953.845808, -436.032553, 176.55643, 258.926531, 0
7.08, 1111.700572, -6.717224, -1081.473064, -419.407395, 101.056229, 320.480835, 0
7.11, 970.638868, 245.178676, -1195.665872, -385.538788, 16.48776, 368.432737, 0
7.14, 795.991044, 473.564292, -1252.762276, -341.777525, -66.981525, 408.690351, 0
7.17, 601.191548, 698.591296, -1282.989784, -284.139064, -147.565452, 428.613061, 0
7.2, 382.881768, 883.314956, -1246.045052, -217.432335, -225.33272, 436.101252, 0
7.23, 157.854764, 1010.942212, -1162.079752, -145.298385, -289.428887, 429.849643, 0
7.26, -94.041136, 1141.92808, -1031.093884, -64.645759, -344.662883, 403.26313, 0
7.29, -339.219812, 1225.89338, -863.163284, 18.411332, -389.52333, 367.814446, 0
7.32, -557.529592, 1262.838112, -681.798236, 101.67452, -419.75089, 317.320681, 0
7.35, -762.404924, 1276.27256, -483.640128, 180.472273, -436.650844, 255.835076, 0
7.38, -930.335524, 1222.534768, -265.330348, 252.606223, -436.92564, 189.059648, 0
7.41, -1068.038616, 1115.059184, -20.151672, 315.259711, -421.880559, 110.60539, 0
7.44, -1188.948648, 977.356092, 228.385616, 364.516894, -390.072922, 29.197075, 0
7.47, -1252.762276, 816.142716, 470.20568, 405.118003, -345.349873, -54.684404, 0
7.5, -1272.913948, 617.984608, 675.081012, 428.887857, -291.008964, -137.535398, 0
7.53, -1256.120888, 409.750664, 863.163284, 437.269135, -224.714429, -210.699833, 0
7.56, -1178.872812, 174.647824, 997.507764, 432.666302, -153.404867, -279.811027, 0
7.59, -1051.245556, -73.889464, 1131.852244, 408.965147, -73.50793, -336.762498, 0
7.62, -903.466628, -315.709528, 1222.534768, 371.867687, 12.091024, -382.790828, 0
7.65, -715.384356, -540.736532, 1272.913948, 323.503591, 93.842834, -417.68992, 0
7.68, -517.226248, -745.611864, 1279.631172, 262.361481, 174.564159, -432.460205, 0
7.71, -298.916468, -913.542464, 1232.610604, 194.143374, 247.797293, -436.994339, 0
7.74, -60.455016, -1047.886944, 1125.13502, 119.53626, 308.321112, -423.87283, 0
7.77, 184.72366, -1168.796976, 990.79054, 36.891363, 361.150643, -392.95828, 0
7.8, 423.185112, -1232.610604, 812.784104, -46.303126, 401.476956, -353.456355, 0
7.83, 638.13628, -1266.196724, 638.13628, -129.085421, 427.101683, -297.260573, 0
7.86, 832.935776, -1249.403664, 426.543724, -205.616107, 438.29962, -234.332289, 0
7.89, 984.073316, -1178.872812, 198.158108, -274.727301, 433.559389, -164.808901, 0
7.92, 1118.417796, -1064.680004, -57.096404, -333.052752, 412.400097, -83.400586, 0
7.95, 1222.534768, -906.82524, -305.633692, -379.012383, 376.539219, -2.74796, 0
7.98, 1269.555336, -732.177416, -527.302084, -415.354154, 328.999511, 82.507499, 0
8.01, 1289.707008, -534.019308, -732.177416, -432.941098, 269.712274, 162.610533, 0
8.04, 1246.045052, -322.426752, -913.542464, -436.994339, 200.875876, 234.332289, 0
8.07, 1145.286692, -87.323912, -1044.528332, -426.552091, 127.505344, 301.313814, 0
8.1, 1021.018048, 161.213376, -1158.72114, -397.561113, 44.791748, 353.250258, 0
8.13, 853.087448, 399.674828, -1235.969216, -357.92179, -40.051517, 397.217618, 0
8.16, 665.005176, 621.34322, -1279.631172, -304.954861, -121.116337, 424.55982, 0
8.19, 456.771232, 816.142716, -1256.120888, -240.858694, -200.463682, 435.070767, 0
8.22, 228.385616, 973.99748, -1195.665872, -170.923112, -269.712274, 435.276864, 0
8.25, -6.717224, 1101.624736, -1078.114452, -92.537553, -327.419434, 414.323669, 0
8.28, -255.254512, 1199.024484, -923.6183, -10.030054, -376.814015, 381.554246, 0
8.31, -497.074576, 1259.4795, -745.611864, 74.19492, -411.50701, 336.281605, 0
8.34, -708.667132, 1282.989784, -554.17098, 154.778847, -432.872399, 277.131766, 0
8.37, -879.956344, 1246.045052, -335.8612, 229.179864, -438.574416, 212.829502, 0
8.4, -1024.37666, 1158.72114, -100.75836, 295.611797, -428.68176, 138.153689, 0
8.43, -1152.003916, 1024.37666, 151.13754, 348.647425, -402.713538, 57.294966, 0
8.46, -1235.969216, 873.23912, 392.957604, 392.477387, -361.288041, -25.762125, 0
8.49, -1269.555336, 688.51546, 604.55016, 422.911044, -311.069072, -110.60539, 0
8.52, -1259.4795, 483.640128, 809.425492, 436.032553, -247.453798, -187.067377, 0
8.55, -1212.458932, 255.254512, 960.563032, 436.444747, -177.24342, -258.789133, 0
8.58, -1094.907512, 16.79306, 1088.190288, 418.995201, -100.98753, -320.343437, 0
8.61, -950.487196, -228.385616, 1195.665872, 385.950982, -15.663372, -369.669319, 0
8.64, -775.839372, -470.20568, 1259.4795, 341.640127, 67.32502, -409.44604, 0
8.67, -587.7571, -681.798236, 1279.631172, 284.070365, 148.458539, -429.300051, 0
8.7, -369.44732, -863.163284, 1249.403664, 217.501034, 225.538817, -437.681329, 0
8.73, -137.703092, -1004.224988, 1172.155588, 145.573181, 288.879295, -430.811429, 0
8.76, 104.116972, -1131.852244, 1037.811108, 64.851856, 344.86898, -404.362314, 0
8.79, 342.578424, -1219.176156, 886.673568, -18.342633, 389.660728, -368.776232, 0
8.82, 577.681264, -1266.196724, 701.949908, -101.67452, 419.338696, -317.320681, 0
8.85, 782.556596, -1269.555336, 486.99874, -180.747069, 436.23865, -255.628979, 0
8.88, 937.052748, -1215.817544, 278.764796, -252.674922, 436.513446, -189.265745, 0
8.91, 1074.75584, -1104.983348, 33.58612, -315.603206, 421.262268, -110.193196, 0
8.94, 1195.665872, -967.280256, -214.951168, -365.135185, 389.660728, -28.784881, 0
8.97, 1256.120888, -792.632432, -460.129844, -405.804993, 345.006378, 55.440093, 0
9, 1279.631172, -601.191548, -671.7224, -429.849643, 290.459372, 138.77198, 0
9.03, 1259.4795, -396.316216, -853.087448, -437.818727, 224.027439, 212.005114, 0
9.06, 1185.590036, -167.9306, -1004.224988, -432.735001, 152.374382, 281.459803, 0
9.09, 1071.397228, 77.248076, -1121.776408, -409.44604, 73.370532, 337.380789, 0
9.12, 906.82524, 325.785364, -1222.534768, -372.279881, -12.36582, 383.34042, 0
9.15, 732.177416, 557.529592, -1272.913948, -324.396678, -94.11763, 417.827318, 0
9.18, 527.302084, 762.404924, -1276.27256, -262.086685, -174.632858, 432.11671, 0
9.21, 308.992304, 926.976912, -1225.89338, -194.41817, -248.00339, 436.032553, 0
9.24, 73.889464, 1064.680004, -1128.493632, -119.261464, -308.733306, 423.117141, 0
9.27, -178.006436, 1172.155588, -980.714704, -36.822664, -361.150643, 392.133892, 0
9.3, -413.109276, 1242.68644, -812.784104, 46.234427, -401.614354, 353.250258, 0
9.33, -634.777668, 1272.913948, -624.701832, 128.741926, -426.826887, 297.191874, 0
9.36, -829.577164, 1266.196724, -409.750664, 205.41001, -438.917911, 234.332289, 0
