SE RIBEIRO GONÇALVES FID=SEL-421-R117-V0-Z007007-D20060413
23:18,9
Cycles, IAW A, IBW B, ICW C, VAY A, VBY B, VCY C, TRIP
8.82, 1212.458932, -67.17224, -1138.569468, 400.171675, -107.926129, -293.825623, 0
8.85, 1068.038616, 191.440884, -1252.762276, 373.653861, -29.403172, -347.479542, 0
8.88, 903.466628, 443.336784, -1330.010352, 330.648287, 51.592949, -385.744885, 0
8.91, 708.667132, 671.7224, -1350.162024, 278.574445, 128.261033, -411.781806, 0
8.94, 490.357352, 866.521896, -1326.65174, 219.355907, 196.616538, -420.231783, 0
8.97, 235.10284, 1041.16972, -1259.4795, 146.466268, 260.36921, -411.163515, 0
9, -26.868896, 1188.948648, -1138.569468, 69.179893, 317.458079, -390.141621, 0
9.03, -285.48202, 1286.348396, -994.149152, -10.236151, 362.662021, -355.036432, 0
9.06, -523.943472, 1336.727576, -816.142716, -90.270486, 397.492414, -308.802005, 0
9.09, -735.536028, 1353.520636, -604.55016, -163.709717, 417.277726, -254.529795, 0
9.12, -933.694136, 1299.782844, -362.730096, -231.721727, 419.201298, -187.342173, 0
9.15, -1101.624736, 1215.817544, -100.75836, -291.489857, 405.186702, -113.696845, 0
9.18, -1229.251992, 1088.190288, 167.9306, -344.113291, 377.569704, -33.66251, 0
9.21, -1316.575904, 923.6183, 416.467888, -384.02741, 337.174692, 46.303126, 0
9.24, -1346.803412, 725.460192, 648.212116, -409.858234, 288.123606, 120.841541, 0
9.27, -1336.727576, 500.433188, 846.370224, -422.361452, 229.248563, 192.769394, 0
9.3, -1266.196724, 255.254512, 1034.452496, -415.148057, 159.587777, 255.628979, 0
9.33, -1158.72114, -13.434448, 1175.5142, -393.782668, 81.614412, 313.679634, 0
9.36, -1007.5836, -272.047572, 1276.27256, -362.181128, 2.404465, 362.387225, 0
9.39, -843.011612, -510.509024, 1346.803412, -314.160527, -78.385559, 395.70624, 0
9.42, -628.060444, -732.177416, 1356.879248, -259.888317, -152.099586, 416.659435, 0
9.45, -396.316216, -923.6183, 1323.293128, -195.998247, -218.394121, 418.445609, 0
9.48, -141.061704, -1091.5489, 1235.969216, -120.360648, -280.360619, 403.881421, 0
9.51, 127.627256, -1225.89338, 1098.266124, -42.799477, -333.671043, 379.355878, 0
9.54, 372.805932, -1316.575904, 947.128584, 37.509654, -375.577433, 339.166963, 0
9.57, 604.55016, -1353.520636, 759.046312, 115.757815, -406.560682, 291.077663, 0
9.6, 812.784104, -1336.727576, 540.736532, 187.067377, -420.231783, 232.477416, 0
9.63, 987.431928, -1272.913948, 288.840632, 252.056631, -416.659435, 163.160125, 0
9.66, 1148.645304, -1175.5142, 23.510284, 309.695092, -397.698511, 87.385128, 0
9.69, 1269.555336, -1031.093884, -228.385616, 358.814877, -365.822175, 6.938599, 0
9.72, 1336.727576, -863.163284, -480.281516, 393.301775, -321.923514, -71.240863, 0
9.75, 1353.520636, -641.494892, -705.30852, 415.835047, -269.918371, -145.092288, 0
9.78, 1319.934516, -409.750664, -903.466628, 422.086656, -207.677077, -214.272181, 0
9.81, 1246.045052, -157.854764, -1078.114452, 407.865963, -133.96305, -275.002097, 0
9.84, 1121.776408, 100.75836, -1209.10032, 384.02741, -55.989685, -331.197879, 0
9.87, 960.563032, 362.730096, -1296.424232, 346.723853, 24.456844, -374.890443, 0
9.9, 782.556596, 601.191548, -1350.162024, 295.611797, 103.460694, -403.469227, 0
9.93, 554.17098, 806.06688, -1353.520636, 239.828209, 174.014567, -418.995201, 0
9.96, 322.426752, 990.79054, -1299.782844, 170.923112, 239.553413, -414.598465, 0
9.99, 63.813628, 1148.645304, -1185.590036, 94.323727, 299.184145, -397.561113, 0
10.02, -204.875332, 1259.4795, -1047.886944, 16.281663, 348.647425, -368.432737, 0
10.05, -439.978172, 1333.368964, -879.956344, -64.233565, 387.256263, -324.808872, 0
10.08, -675.081012, 1356.879248, -671.7224, -139.527669, 413.155786, -274.933398, 0
10.11, -876.597732, 1323.293128, -443.336784, -209.53195, 420.506579, -211.112027, 0
10.14, -1051.245556, 1252.762276, -194.799496, -272.116739, 411.369612, -139.596368, 0
10.17, -1182.231424, 1128.493632, 77.248076, -327.762929, 388.561544, -60.867314, 0
10.2, -1286.348396, 977.356092, 332.502588, -372.623376, 351.944977, 20.197506, 0
10.23, -1346.803412, 795.991044, 574.322652, -402.919635, 305.298356, 96.247299, 0
10.26, -1340.086188, 581.039876, 789.27382, -420.369181, 250.339156, 169.136938, 0
10.29, -1299.782844, 339.219812, 973.99748, -419.338696, 184.594213, 234.744483, 0
10.32, -1205.741708, 83.9653, 1141.92808, -400.721267, 108.269624, 293.619526, 0
10.35, -1061.321392, -191.440884, 1256.120888, -373.859958, 29.746667, 346.655154, 0
10.38, -900.108016, -429.902336, 1336.727576, -330.167394, -51.661648, 384.577002, 0
10.41, -712.025744, -661.646564, 1360.23786, -278.23095, -128.810625, 410.888719, 0
10.44, -476.922904, -863.163284, 1343.4448, -218.737616, -196.822635, 419.613492, 0
10.47, -228.385616, -1037.811108, 1266.196724, -146.260171, -260.918802, 410.407826, 0
10.5, 43.661956, -1185.590036, 1141.92808, -69.523388, -317.251982, 389.798126, 0
10.53, 295.557856, -1289.707008, 994.149152, 10.167452, -362.593322, 354.418141, 0
10.56, 527.302084, -1346.803412, 822.85994, 89.99569, -397.629812, 308.321112, 0
10.59, 755.6877, -1343.4448, 607.908772, 163.160125, -417.621221, 254.048902, 0
10.62, 943.769972, -1303.141456, 372.805932, 231.51563, -419.613492, 186.792581, 0
10.65, 1108.34196, -1215.817544, 110.834196, 291.28376, -405.598896, 113.902942, 0
10.68, 1235.969216, -1081.473064, -154.496152, 344.044592, -377.913199, 33.731209, 0
10.71, 1323.293128, -923.6183, -403.03344, 383.134323, -337.724284, -45.478738, 0
10.74, 1353.520636, -722.10158, -634.777668, 409.033846, -288.192305, -120.291949, 0
10.77, 1333.368964, -493.715964, -846.370224, 421.880559, -229.866854, -192.082404, 0
10.8, 1279.631172, -241.820064, -1031.093884, 413.56798, -159.793874, -254.1863, 0
10.83, 1168.796976, 23.510284, -1182.231424, 392.477387, -81.683111, -313.130042, 0
10.86, 1010.942212, 282.123408, -1279.631172, 361.081944, -2.473164, -361.837633, 0
10.89, 836.294388, 520.58486, -1340.086188, 313.817032, 78.248161, -395.843638, 0
10.92, 631.419056, 738.89464, -1353.520636, 259.750919, 151.962188, -416.865532, 0
10.95, 403.03344, 930.335524, -1306.500068, 196.410441, 218.531519, -419.407395, 0
10.98, 147.778928, 1094.907512, -1225.89338, 120.704143, 280.498017, -405.118003, 0
11.01, -114.192808, 1225.89338, -1091.5489, 43.349069, 333.533645, -380.523761, 0
11.04, -366.088708, 1313.217292, -933.694136, -37.028761, 375.027841, -340.197448, 0
11.07, -591.115712, 1350.162024, -748.970476, -115.895213, 406.423284, -291.764653, 0
11.1, -812.784104, 1343.4448, -517.226248, -186.929979, 419.269997, -233.164406, 0
11.13, -994.149152, 1282.989784, -268.68896, -252.537524, 416.31594, -163.50362, 0
11.16, -1155.362528, 1182.231424, -10.075836, -310.313383, 397.492414, -87.728623, 0
11.19, -1266.196724, 1034.452496, 248.537288, -359.020974, 365.616078, -6.457706, 0
11.22, -1333.368964, 856.44606, 493.715964, -393.782668, 321.51132, 71.515659, 0
11.25, -1350.162024, 654.92934, 715.384356, -415.835047, 269.643575, 145.435783, 0
11.28, -1316.575904, 423.185112, 916.901076, -422.361452, 207.402281, 214.409579, 0
11.31, -1242.68644, 171.289212, 1088.190288, -408.690351, 133.894351, 275.208194, 0
11.34, -1111.700572, -97.399748, 1222.534768, -385.126594, 55.577491, 331.747471, 0
11.37, -953.845808, -345.937036, 1313.217292, -347.479542, -24.662941, 374.753045, 0
11.4, -769.122148, -587.7571, 1356.879248, -296.710981, -104.010286, 404.362314, 0
11.43, -547.453756, -799.349656, 1346.803412, -239.965607, -174.426761, 419.201298, 0
11.46, -312.350916, -987.431928, 1293.06562, -171.541403, -239.896908, 415.010659, 0
11.49, -50.37918, -1148.645304, 1188.948648, -94.667222, -299.321543, 397.011521, 0
11.52, 184.72366, -5202.489988, 5000.973268, 0.412194, -239.484714, 254.323698, 0
11.55, 439.978172, -5514.840904, 5071.50412, 119.467561, 225.607516, -275.414291, 0
11.58, 668.363788, -4658.394844, 3983.313832, 57.088869, -266.55212, 128.673227, 0
11.61, 873.23912, -4880.063236, 4013.54134, 195.242558, -22.533272, -207.677077, 0
11.64, 1014.300824, -3670.962916, 2660.020704, 211.936415, -127.230548, -137.329301, 0
11.67, 1188.948648, -5145.393584, 3983.313832, 454.237788, -300.970319, -68.424204, 0
11.7, 1346.803412, -4413.216168, 3076.488592, 298.978048, 19.785312, -241.064791, 0
11.73, 1437.485936, -6038.784376, 4665.112068, 398.042006, -432.872399, -123.246006, 0
11.76, 1380.389532, -4023.617176, 2666.737928, 485.839328, -59.76813, -315.397109, 0
11.79, 1000.866376, -2549.186508, 1440.844548, 294.03172, -240.309102, -159.244282, 0
11.82, 1078.114452, -1840.519376, 587.7571, 521.42541, -262.636277, -220.248994, 0
11.85, 1333.368964, -762.404924, -537.37792, 319.312952, -103.391995, -265.452936, 0
11.88, 1118.417796, -1047.886944, -63.813628, 336.144207, -314.572721, -81.889208, 0
11.91, 624.701832, 2162.946128, -2868.254648, 265.796431, 17.86174, -304.954861, 0
11.94, -10.075836, 4507.257304, -4722.208472, 194.692966, -224.64573, -112.391564, 0
11.97, 167.9306, 5897.722672, -6334.342232, 206.303097, -32.906821, -129.428916, 0
12, 389.598992, 6854.927092, -7325.132772, -28.85358, -4.259338, -73.782726, 0
12.03, 63.813628, 7321.77416, -7429.249744, 67.531117, -94.598523, -9.686559, 0
12.06, -597.832936, 9343.658584, -8954.059592, -157.526807, 140.14596, -42.868176, 0
12.09, -1286.348396, 11325.239664, -10428.49026, -155.671934, 14.632887, 53.104327, 0
12.12, -943.769972, 12154.816828, -11573.776952, -173.739771, 134.443943, 66.844127, 0
12.15, -604.55016, 12309.31298, -11956.65872, -354.418141, 138.703281, 125.375675, 0
12.18, -705.30852, 11835.748688, -11305.087992, -285.856539, 130.665498, 161.717446, 0
12.21, -1373.672308, 12396.636892, -11295.012156, -446.886995, 236.187162, 173.464975, 0
12.24, -1947.99496, 12416.788564, -10878.544268, -363.829904, 154.435352, 173.671072, 0
12.27, -1340.086188, 11382.336068, -10401.621364, -432.666302, 232.546115, 239.484714, 0
12.3, -765.763536, 9525.023632, -9031.307668, -429.162653, 186.517785, 208.226669, 0
12.33, -718.742968, 7953.193216, -7429.249744, -377.707102, 205.272612, 240.034306, 0
12.36, -1252.762276, 7469.553088, -6384.721412, -412.056602, 249.995661, 226.363205, 0
12.39, -1504.658176, 5749.943744, -4483.74702, -303.993075, 159.793874, 228.492874, 0
12.42, -782.556596, 3308.23282, -2676.813764, -268.956585, 162.060941, 188.510056, 0
12.45, -191.440884, 537.37792, -466.847068, -204.448224, 126.131364, 179.716584, 0
12.48, 57.096404, -1743.119628, 1578.54764, -154.847546, 88.690409, 140.352057, 0
12.51, -329.143976, -3603.790676, 3775.079888, -63.546575, 31.051948, 81.06482, 0
12.54, -416.467888, -5709.6404, 6042.142988, 17.106051, -1.854873, 86.217245, 0
12.57, 235.10284, -8184.937444, 7983.420724, 96.796891, -47.677106, 7.213395, 0
12.6, 765.763536, -10230.332152, 9501.513348, 194.005976, -79.416044, -29.609269, 1
12.63, 957.20442, -11634.231968, 10747.5584, 236.599356, -112.460263, -67.32502, 1
12.66, 581.039876, -12514.188312, 11926.431212, 309.901189, -139.390271, -107.376537, 1
12.69, 544.095144, -13296.744908, 12829.89784, 360.394954, -170.442219, -131.283789, 1
12.72, 950.487196, -14237.156268, 13437.806612, 376.127025, -186.86128, -149.008131, 1
12.75, 1222.534768, -14643.54832, 13551.99942, 421.81186, -191.464113, -188.853551, 1
12.78, 1225.89338, -14049.073996, 12913.86314, 431.910613, -209.875445, -208.089271, 1
12.81, 819.501328, -13276.593236, 12440.298848, 426.689489, -209.463251, -205.890903, 1
12.84, 691.874072, -12037.265408, 11385.69468, 380.798557, -193.525083, -212.623405, 1
12.87, 775.839372, -10690.461996, 10015.380984, 365.272583, -190.364929, -202.593351, 1
12.9, 799.349656, -8920.473472, 8191.654668, 323.984484, -161.305252, -195.860849, 1
12.93, 581.039876, -6367.928352, 5760.01958, 240.996092, -117.131795, -172.43449, 1
12.96, 225.027004, -4073.996356, 3741.493768, 240.789995, -134.993535, -154.778847, 1
12.99, -23.510284, -1756.554076, 1702.816284, 104.559878, -54.615705, -106.139955, 1
13.02, -47.020568, 137.703092, -114.192808, 73.851425, -48.570193, -75.843696, 1
13.05, -134.34448, 2431.635088, -2364.462848, -14.907683, 25.830824, -44.860447, 1
13.08, -349.295648, 5011.049104, -4806.173772, -103.804189, 58.325451, -16.899954, 1
13.11, -597.832936, 7281.470816, -6888.513212, -160.824359, 94.11763, 42.799477, 1
13.14, -745.611864, 9061.535176, -8483.853912, -253.087116, 127.917538, 68.973796, 1
13.17, -799.349656, 10230.332152, -9568.685588, -252.743621, 132.863866, 115.208223, 1
13.2, -826.218552, 11496.528876, -10838.240924, -358.814877, 207.127485, 144.95489, 1
13.23, -906.82524, 12305.954368, -11604.00446, -360.394954, 173.258878, 165.908085, 1
13.26, -873.23912, 12984.393992, -12316.030204, -394.950551, 229.042466, 187.067377, 1
13.29, -822.85994, 12799.670332, -12104.437648, -425.796402, 198.196615, 207.47098, 1
13.32, -779.197984, 11996.962064, -11321.881052, -366.440466, 202.318555, 215.577462, 1
13.35, -675.081012, 11382.336068, -10814.73064, -382.172537, 211.043328, 187.136076, 1
13.38, -570.96404, 10324.373288, -9884.395116, -328.106424, 165.427192, 205.616107, 1
13.41, -258.613124, 8987.645712, -8799.56344, -296.77968, 173.464975, 167.762958, 1
13.44, -90.682524, 7110.181604, -7002.70602, -249.033875, 113.078554, 167.762958, 1
13.47, 6.717224, 4943.876864, -4893.497684, -167.969055, 109.781002, 142.550425, 1
13.5, 120.910032, 2979.088844, -3032.826636, -122.902511, 69.660786, 99.61355, 1
13.53, 272.047572, 930.335524, -1162.079752, -22.464573, 20.197506, 69.729485, 1
13.56, 678.439624, -1084.831676, 513.867636, 33.937306, -13.258907, 19.23572, 1
13.59, 836.294388, -3267.929476, 2582.772628, 107.033042, -71.790455, 3.984542, 1
13.62, 869.880508, -5108.448852, 4440.085064, 189.128347, -98.995259, -55.508792, 1
13.65, 829.577164, -6566.08646, 5914.515732, 232.271319, -139.252873, -83.537984, 1
13.68, 896.749404, -7872.586528, 7126.974664, 312.717848, -168.930841, -126.612257, 1
13.71, 1195.665872, -8826.432336, 7805.414288, 332.915354, -184.182019, -159.312981, 1
13.74, 1215.817544, -9723.18174, 8692.087856, 392.614785, -225.951011, -176.487731, 1
13.77, 1061.321392, -10156.442688, 9256.334672, 396.461929, -211.249425, -200.875876, 1
13.8, 822.85994, -10126.21518, 9447.775556, 386.981467, -220.248994, -201.081973, 1
13.83, 701.949908, -9659.368112, 9078.328236, 392.752183, -211.936415, -212.692104, 1
13.86, 799.349656, -8866.73568, 8198.371892, 341.777525, -195.379956, -206.234398, 1
13.89, 678.439624, -7855.793468, 7308.339712, 329.549103, -185.418601, -187.891765, 1
13.92, 386.24038, -6354.493904, 6065.653272, 265.17814, -141.863435, -170.923112, 1
13.95, -36.944732, -4628.167336, 4685.26374, 212.692104, -125.306976, -144.199201, 1
13.98, -245.178676, -2787.64796, 3026.109412, 133.550856, -75.706298, -109.025313, 1
14.01, -235.10284, -1021.018048, 1272.913948, 66.981525, -49.669377, -82.026606, 1
14.04, -379.523156, 809.425492, -450.054008, -4.12194, 1.37398, -37.372256, 1
14.07, -661.646564, 2727.192944, -2136.077232, -87.522526, 43.623865, -3.022756, 1
14.1, -812.784104, 4450.1609, -3724.700708, -158.282496, 88.484312, 39.914119, 1
14.13, -628.060444, 6055.577436, -5320.041408, -277.406562, 140.008562, 88.484312, 1
14.16, -547.453756, 7392.305012, -6797.830688, -316.564992, 153.061372, 108.956614, 1
14.19, -493.715964, 8547.66754, -8033.799904, -374.753045, 217.638432, 178.960895, 1
14.22, -342.578424, 9353.73442, -8970.852652, -434.315078, 220.729887, 192.219802, 1
14.25, -94.041136, 9666.085336, -9504.87196, -485.495833, 256.522066, 239.965607, 1
14.28, -40.303344, 9837.374548, -9756.76786, -490.854355, 248.759079, 231.721727, 1
14.31, -57.096404, 9498.154736, -9434.341108, -464.954832, 250.682651, 259.063929, 1
14.34, 0, 8812.997888, -8823.073724, -461.588581, 245.324129, 247.659895, 1
14.37, 10.075836, 7909.53126, -8017.006844, -487.144609, 201.906361, 214.203482, 1
14.4, 3.358612, 6663.486208, -6757.527344, -390.828611, 182.808039, 209.188455, 1
14.43, 3.358612, 5222.64166, -5353.627528, -325.976755, 146.947161, 165.289794, 1
14.46, 0, 3425.78424, -3600.432064, -314.160527, 109.368808, 154.023158, 1
14.49, 3.358612, 1514.734012, -1712.89212, -183.701126, 63.271779, 97.346483, 1
14.52, 6.717224, -90.682524, 87.323912, -170.37352, 40.944604, 82.988392, 1
