0.071354,-0.17472,58.396,-58.221
0.071875,-13.318,63.815,-50.497
0.072396,-25.95,66.779,-40.83
0.072917,-37.583,67.175,-29.592
0.073438,-47.772,64.987,-17.215
0.073958,-56.125,60.3,-4.1748
0.074479,-62.321,53.293,9.0277
0.075,-66.121,44.235,21.885
0.075521,-67.379,33.476,33.903
0.076042,-66.048,21.428,44.62
0.076563,-62.178,8.5538,53.625
0.077083,-55.919,-4.6511,60.57
0.077604,-47.51,-17.679,65.189
0.078125,-37.275,-30.031,67.305
0.078646,-25.607,-41.23,66.837
0.079167,-12.954,-50.847,63.801
0.079687,0.1967,-58.513,58.316
0.080208,13.34,-63.932,50.591
0.080729,25.972,-66.896,40.924
0.08125,37.605,-67.292,29.686
0.081771,47.794,-65.104,17.31
0.082292,56.147,-60.416,4.2693
0.082812,62.342,-53.409,-8.9333
0.083333,66.142,-44.352,-21.791
0.083854,67.401,-33.592,-33.809
0.084375,66.07,-21.544,-44.526
0.084896,62.2,-8.6699,-53.53
0.085417,55.941,4.535,-60.476
0.085938,47.532,17.563,-65.095
0.086458,37.296,29.915,-67.211
0.086979,25.628,41.114,-66.743
0.0875,12.976,50.731,-63.707
0.088021,-0.17485,58.397,-58.222
0.088542,-13.318,63.816,-50.497
0.089063,-25.95,66.78,-40.83
0.089583,-37.584,67.176,-29.593
0.090104,-47.773,64.988,-17.216
0.090625,-56.125,60.301,-4.1754
0.091146,-62.321,53.294,9.0271
0.091667,-66.121,44.236,21.885
0.092188,-67.379,33.477,33.903
0.092708,-66.048,21.428,44.62
0.093229,-62.179,8.5545,53.624
0.09375,-55.919,-4.6504,60.569
0.094271,-47.51,-17.679,65.189
0.094792,-37.275,-30.03,67.305
0.095312,-25.607,-41.229,66.836
0.095833,-12.954,-50.847,63.801
0.096354,0.19657,-58.512,58.315
0.096875,13.34,-63.931,50.591
0.097396,25.972,-66.895,40.924
0.097917,37.605,-67.291,29.686
0.098437,47.794,-65.103,17.309
0.098958,56.147,-60.416,4.2687
0.099479,62.342,-53.408,-8.9339
0.1,66.142,-44.351,-21.791
0.10052,67.401,-33.591,-33.81
0.10104,66.07,-21.543,-44.527
0.10156,62.2,-8.6692,-53.531
0.10208,55.941,4.5357,-60.476
0.1026,47.532,17.564,-65.096
0.10312,37.296,29.915,-67.212
0.10365,25.628,41.115,-66.743
0.10417,12.976,50.732,-63.708
0.10469,-0.17498,58.397,-58.222
0.10521,-13.319,63.816,-50.498
0.10573,-25.95,66.781,-40.831
0.10625,-37.584,67.177,-29.593
0.10677,-47.773,64.989,-17.216
0.10729,-56.125,60.301,-4.176
0.10781,-62.321,53.294,9.0266
0.10833,-66.121,44.237,21.884
0.10885,-67.379,33.477,33.902
0.10938,-66.048,21.429,44.619
0.1099,-62.179,8.5552,53.623
0.11042,-55.919,-4.6497,60.569
0.11094,-47.51,-17.678,65.188
0.11146,-37.275,-30.029,67.304
0.11198,-25.607,-41.229,66.836
0.1125,-12.954,-50.846,63.8
0.11302,0.19644,-58.511,58.315
0.11354,13.34,-63.93,50.59
0.11406,25.971,-66.895,40.923
0.11458,37.605,-67.29,29.685
0.1151,47.794,-65.103,17.308
0.11562,56.147,-60.415,4.2681
0.11615,62.342,-53.408,-8.9344
0.11667,66.142,-44.35,-21.792
0.11719,67.401,-33.591,-33.81
0.11771,66.07,-21.543,-44.527
0.11823,62.2,-8.6686,-53.531
0.11875,55.94,4.5364,-60.477
0.11927,47.531,17.565,-65.096
0.11979,37.296,29.916,-67.212
0.12031,25.628,41.115,-66.744
0.12083,12.976,50.733,-63.708
0.12135,-0.17511,58.398,-58.223
0.12188,-13.319,63.817,-50.498
0.1224,-25.95,66.782,-40.831
0.12292,-37.584,67.177,-29.594
0.12344,-47.773,64.99,-17.217
0.12396,-56.125,60.302,-4.1765
0.12448,-62.321,53.295,9.026
0.125,-66.121,44.238,21.883
0.12552,-67.38,33.478,33.902
0.12604,-66.048,21.43,44.619
0.12656,-62.179,8.5559,53.623
0.12708,-55.919,-4.649,60.568
0.1276,-47.51,-17.677,65.188
0.12812,-37.275,-30.029,67.304
0.12865,-25.607,-41.228,66.835
0.12917,-12.954,-50.845,63.8
0.12969,0.19631,-58.511,58.314
0.13021,13.34,-63.93,50.59
0.13073,25.971,-66.894,40.923
0.13125,37.605,-67.29,29.685
0.13177,47.794,-65.102,17.308
0.13229,56.147,-60.414,4.2676
0.13281,62.342,-53.407,-8.935
0.13333,66.142,-44.35,-21.792
0.13385,67.401,-33.59,-33.811
0.13437,66.07,-21.542,-44.528
0.1349,62.2,-8.6679,-53.532
0.13542,55.94,4.5371,-60.477
0.13594,47.531,17.565,-65.097
0.13646,37.296,29.917,-67.213
0.13698,25.628,41.116,-66.744
0.1375,12.976,50.733,-63.709
0.13802,-0.17524,58.399,-58.224
0.13854,-13.319,63.818,-50.499
0.13906,-25.95,66.782,-40.832
0.13958,-37.584,67.178,-29.594
0.1401,-47.773,64.99,-17.217
0.14063,-56.126,60.303,-4.1771
0.14115,-62.321,53.296,9.0254
0.14167,-66.121,44.238,21.883
0.14219,-67.38,33.479,33.901
0.14271,-66.049,21.43,44.618
0.14323,-62.179,8.5565,53.622
0.14375,-55.919,-4.6484,60.568
0.14427,-47.51,-17.677,65.187
0.14479,-37.275,-30.028,67.303
0.14531,-25.607,-41.227,66.834
0.14583,-12.955,-50.845,63.799
0.14635,0.19618,-58.51,58.314
0.14688,13.34,-63.929,50.589
0.1474,25.971,-66.893,40.922
0.14792,37.605,-67.289,29.684
0.14844,47.794,-65.101,17.307
0.14896,56.147,-60.414,4.267
0.14948,62.342,-53.406,-8.9355
0.15,66.142,-44.349,-21.793
0.15052,67.401,-33.589,-33.811
0.15104,66.069,-21.541,-44.528
0.15156,62.2,-8.6672,-53.533
0.15208,55.94,4.5377,-60.478
0.1526,47.531,17.566,-65.097
0.15313,37.296,29.917,-67.213
0.15365,25.628,41.117,-66.745
0.15417,12.975,50.734,-63.709
0.15469,-0.17536,58.399,-58.224
0.15521,-13.319,63.819,-50.5
0.15573,-25.95,66.783,-40.833
0.15625,-37.584,67.179,-29.595
0.15677,-47.773,64.991,-17.218
0.15729,-56.126,60.303,-4.1776
0.15781,-62.321,53.296,9.0249
0.15833,-66.121,44.239,21.882
0.15885,-67.38,33.479,33.9
0.15937,-66.049,21.431,44.618
0.1599,-62.179,8.5572,53.622
0.16042,-55.919,-4.6477,60.567
0.16094,-47.51,-17.676,65.186
0.16146,-37.275,-30.027,67.303
0.16198,-25.607,-41.227,66.834
0.1625,-12.955,-50.844,63.799
0.16302,0.19606,-58.509,58.313
0.16354,13.34,-63.928,50.589
0.16406,25.971,-66.893,40.922
0.16458,37.605,-67.288,29.684
0.1651,47.794,-65.1,17.307
0.16562,56.146,-60.413,4.2665
0.16615,62.342,-53.406,-8.9361
0.16667,66.142,-44.348,-21.793
0.16719,67.4,-33.589,-33.812
0.16771,66.069,-21.541,-44.529
0.16823,62.2,-8.6665,-53.533
0.16875,55.94,4.5384,-60.478
0.16927,47.531,17.567,-65.098
0.16979,37.296,29.918,-67.214
0.17031,25.628,41.118,-66.745
0.17083,12.975,50.735,-63.71
0.17135,-0.17549,58.4,-58.225
0.17188,-13.319,63.819,-50.5
0.1724,-25.95,66.784,-40.833
0.17292,-37.584,67.179,-29.595
0.17344,-47.773,64.992,-17.218
0.17396,-56.126,60.304,-4.1781
0.17448,-62.321,53.297,9.0244
0.175,-66.121,44.24,21.882
0.17552,-67.38,33.48,33.9
0.17604,-66.049,21.432,44.617
0.17656,-62.179,8.5579,53.621
0.17708,-55.92,-4.647,60.567
0.1776,-47.511,-17.675,65.186
0.17813,-37.275,-30.027,67.302
0.17865,-25.607,-41.226,66.833
0.17917,-12.955,-50.843,63.798
0.17969,0.19593,-58.509,58.313
0.18021,13.34,-63.928,50.588
0.18073,25.971,-66.892,40.921
0.18125,37.605,-67.288,29.683
0.18177,47.794,-65.1,17.306
0.18229,56.146,-60.412,4.266
0.18281,62.342,-53.405,-8.9366
0.18333,66.142,-44.348,-21.794
0.18385,67.4,-33.588,-33.812
0.18438,66.069,-21.54,-44.529
0.1849,62.2,-8.6659,-53.534
0.18542,55.94,4.5391,-60.479
0.18594,47.531,17.567,-65.098
0.18646,37.296,29.919,-67.214
0.18698,25.628,41.118,-66.746
0.1875,12.975,50.735,-63.711
0.18802,-0.17561,58.401,-58.225
0.18854,-13.319,63.82,-50.501
0.18906,-25.951,66.784,-40.834
0.18958,-37.584,67.18,-29.596
0.1901,-47.773,64.992,-17.219
0.19062,-56.126,60.305,-4.1787
0.19115,-62.321,53.298,9.0238
0.19167,-66.121,44.24,21.881
0.19219,-67.38,33.481,33.899
0.19271,-66.049,21.432,44.617
0.19323,-62.179,8.5585,53.621
0.19375,-55.92,-4.6464,60.566
0.19427,-47.511,-17.675,65.185
0.19479,-37.275,-30.026,67.301
0.19531,-25.607,-41.225,66.833
0.19583,-12.955,-50.843,63.797
0.19635,0.19581,-58.508,58.312
0.19687,13.339,-63.927,50.587
0.1974,25.971,-66.891,40.92
0.19792,37.604,-67.287,29.683
0.19844,47.793,-65.099,17.306
0.19896,56.146,-60.412,4.2654
0.19948,62.342,-53.404,-8.9371
0.2,66.142,-44.347,-21.795
0.20052,67.4,-33.587,-33.813
0.20104,66.069,-21.539,-44.53
0.20156,62.199,-8.6652,-53.534
0.20208,55.94,4.5397,-60.479
0.2026,47.531,17.568,-65.099
0.20313,37.296,29.919,-67.215
0.20365,25.628,41.119,-66.746
0.20417,12.975,50.736,-63.711
0.20469,-0.17574,58.401,-58.226
0.20521,-13.319,63.82,-50.501
0.20573,-25.951,66.785,-40.834
0.20625,-37.584,67.181,-29.596
0.20677,-47.773,64.993,-17.219
0.20729,-56.126,60.305,-4.1792
0.20781,-62.322,53.298,9.0233
0.20833,-66.122,44.241,21.881
0.20885,-67.38,33.481,33.899
0.20938,-66.049,21.433,44.616
0.2099,-62.179,8.5592,53.62
0.21042,-55.92,-4.6457,60.565
0.21094,-47.511,-17.674,65.185
0.21146,-37.276,-30.025,67.301
0.21198,-25.608,-41.225,66.832
0.2125,-12.955,-50.842,63.797
0.21302,0.19569,-58.507,58.312
0.21354,13.339,-63.926,50.587
0.21406,25.971,-66.891,40.92
0.21458,37.604,-67.286,29.682
0.2151,47.793,-65.099,17.305
0.21562,56.146,-60.411,4.2649
0.21615,62.341,-53.404,-8.9376
0.21667,66.141,-44.346,-21.795
0.21719,67.4,-33.587,-33.813
0.21771,66.069,-21.539,-44.53
0.21823,62.199,-8.6646,-53.535
0.21875,55.94,4.5403,-60.48
0.21927,47.531,17.569,-65.099
0.21979,37.295,29.92,-67.215
0.22031,25.627,41.119,-66.747
0.22083,12.975,50.737,-63.712
0.22135,-0.17586,58.402,-58.226
0.22187,-13.319,63.821,-50.502
0.2224,-25.951,66.786,-40.835
0.22292,-37.585,67.181,-29.597
0.22344,-47.774,64.994,-17.22
0.22396,-56.126,60.306,-4.1797
0.22448,-62.322,53.299,9.0228
0.225,-66.122,44.242,21.88
0.22552,-67.38,33.482,33.898
0.22604,-66.049,21.434,44.616
0.22656,-62.18,8.5598,53.62
0.22708,-55.92,-4.6451,60.565
0.2276,-47.511,-17.673,65.184
0.22812,-37.276,-30.025,67.3
0.22865,-25.608,-41.224,66.832
0.22917,-12.955,-50.841,63.796
0.22969,0.19557,-58.507,58.311
0.23021,13.339,-63.926,50.586
0.23073,25.971,-66.89,40.919
0.23125,37.604,-67.286,29.682
0.23177,47.793,-65.098,17.305
0.23229,56.146,-60.41,4.2644
0.23281,62.341,-53.403,-8.9382
0.23333,66.141,-44.346,-21.796
0.23385,67.4,-33.586,-33.814
0.23438,66.069,-21.538,-44.531
0.2349,62.199,-8.6639,-53.535
0.23542,55.94,4.541,-60.48
0.23594,47.531,17.569,-65.1
0.23646,37.295,29.921,-67.216
0.23698,25.627,41.12,-66.747
0.2375,12.975,50.737,-63.712
0.23802,-0.17598,58.403,-58.227
0.23854,-13.32,63.822,-50.502
0.23906,-25.951,66.786,-40.835
0.23958,-37.585,67.182,-29.597
0.2401,-47.774,64.994,-17.22
0.24063,-56.126,60.307,-4.1802
0.24115,-62.322,53.299,9.0223
0.24167,-66.122,44.242,21.88
0.24219,-67.38,33.483,33.898
0.24271,-66.049,21.434,44.615
0.24323,-62.18,8.5604,53.619
0.24375,-55.92,-4.6445,60.564
0.24427,-47.511,-17.673,65.184
0.24479,-37.276,-30.024,67.3
0.24531,-25.608,-41.223,66.831
0.24583,-12.955,-50.841,63.796
0.24635,0.19545,-58.506,58.311
0.24687,13.339,-63.925,50.586
0.2474,25.97,-66.889,40.919
0.24792,37.604,-67.285,29.681
0.24844,47.793,-65.097,17.304
0.24896,56.146,-60.41,4.2639
0.24948,62.341,-53.403,-8.9387
0.25,66.141,-44.345,-21.796
0.25052,67.4,-33.586,-33.814
0.25104,66.069,-21.537,-44.531
0.25156,62.199,-8.6633,-53.536
0.25208,55.939,4.5416,-60.481
0.2526,47.53,17.57,-65.1
0.25312,37.295,29.921,-67.217
0.25365,25.627,41.121,-66.748
0.25417,12.975,50.738,-63.713
0.25469,-0.17609,58.403,-58.227
0.25521,-13.32,63.822,-50.503
0.25573,-25.951,66.787,-40.836
0.25625,-37.585,67.183,-29.598
0.25677,-47.774,64.995,-17.221
0.25729,-56.126,60.307,-4.1807
0.25781,-62.322,53.3,9.0218
0.25833,-66.122,44.243,21.879
0.25885,-67.381,33.483,33.897
0.25938,-66.049,21.435,44.614
0.2599,-62.18,8.5611,53.619
0.26042,-55.92,-4.6438,60.564
0.26094,-47.511,-17.672,65.183
0.26146,-37.276,-30.023,67.299
0.26198,-25.608,-41.223,66.831
0.2625,-12.955,-50.84,63.795
0.26302,0.19533,-58.505,58.31
0.26354,13.339,-63.924,50.585
0.26406,25.97,-66.889,40.918
0.26458,37.604,-67.285,29.681
0.2651,47.793,-65.097,17.304
0.26563,56.146,-60.409,4.2634
0.26615,62.341,-53.402,-8.9392
0.26667,66.141,-44.345,-21.797
0.26719,67.4,-33.585,-33.815
0.26771,66.069,-21.537,-44.532
0.26823,62.199,-8.6627,-53.536
0.26875,55.939,4.5422,-60.481
0.26927,47.53,17.571,-65.101
0.26979,37.295,29.922,-67.217
0.27031,25.627,41.121,-66.748
0.27083,12.975,50.739,-63.713
0.27135,-0.17621,58.404,-58.228
0.27187,-13.32,63.823,-50.503
0.2724,-25.951,66.787,-40.836
0.27292,-37.585,67.183,-29.598
0.27344,-47.774,64.995,-17.221
0.27396,-56.127,60.308,-4.1812
0.27448,-62.322,53.301,9.0213
0.275,-66.122,44.243,21.879
0.27552,-67.381,33.484,33.897
0.27604,-66.05,21.436,44.614
0.27656,-62.18,8.5617,53.618
0.27708,-55.92,-4.6432,60.563
0.2776,-47.511,-17.672,65.183
0.27813,-37.276,-30.023,67.299
0.27865,-25.608,-41.222,66.83
0.27917,-12.956,-50.839,63.795
0.27969,0.19522,-58.505,58.31
0.28021,13.339,-63.924,50.585
0.28073,25.97,-66.888,40.918
0.28125,37.604,-67.284,29.68
0.28177,47.793,-65.096,17.303
0.28229,56.146,-60.408,4.2629
0.28281,62.341,-53.401,-8.9397
0.28333,66.141,-44.344,-21.797
0.28385,67.4,-33.584,-33.815
0.28437,66.069,-21.536,-44.532
0.2849,62.199,-8.6621,-53.537
0.28542,55.939,4.5428,-60.482
0.28594,47.53,17.571,-65.101
0.28646,37.295,29.923,-67.218
0.28698,25.627,41.122,-66.749
0.2875,12.974,50.739,-63.714
0.28802,-0.17632,58.405,-58.228
0.28854,-13.32,63.824,-50.504
0.28906,-25.951,66.788,-40.837
0.28958,-37.585,67.184,-29.599
0.2901,-47.774,64.996,-17.222
0.29063,-56.127,60.308,-4.1817
0.29115,-62.322,53.301,9.0208
0.29167,-66.122,44.244,21.878
0.29219,-67.381,33.484,33.896
0.29271,-66.05,21.436,44.613
0.29323,-62.18,8.5623,53.618
0.29375,-55.92,-4.6426,60.563
0.29427,-47.511,-17.671,65.182
0.29479,-37.276,-30.022,67.298
0.29531,-25.608,-41.222,66.83
0.29583,-12.956,-50.839,63.794
0.29635,0.1951,-58.504,58.309
0.29688,13.339,-63.923,50.584
0.2974,25.97,-66.888,40.917
0.29792,37.604,-67.283,29.68
0.29844,47.793,-65.095,17.303
0.29896,56.145,-60.408,4.2624
0.29948,62.341,-53.401,-8.9402
0.3,66.141,-44.343,-21.798
0.30052,67.4,-33.584,-33.816
0.30104,66.068,-21.535,-44.533
0.30156,62.199,-8.6615,-53.537
0.30208,55.939,4.5434,-60.482
0.3026,47.53,17.572,-65.102
0.30312,37.295,29.923,-67.218
0.30365,25.627,41.123,-66.749
0.30417,12.974,50.74,-63.714
0.30469,-0.17644,58.405,-58.229
0.30521,-13.32,63.824,-50.504
0.30573,-25.951,66.789,-40.837
0.30625,-37.585,67.184,-29.599
0.30677,-47.774,64.997,-17.222
0.30729,-56.127,60.309,-4.1822
0.30781,-62.322,53.302,9.0203
0.30833,-66.122,44.245,21.878
0.30885,-67.381,33.485,33.896
0.30938,-66.05,21.437,44.613
0.3099,-62.18,8.5629,53.617
0.31042,-55.92,-4.642,60.562
0.31094,-47.511,-17.67,65.182
0.31146,-37.276,-30.022,67.298
0.31198,-25.608,-41.221,66.829
0.3125,-12.956,-50.838,63.794
0.31302,0.19499,-58.504,58.309
0.31354,13.339,-63.923,50.584
0.31406,25.97,-66.887,40.917
0.31458,37.604,-67.283,29.679
0.3151,47.793,-65.095,17.302
0.31562,56.145,-60.407,4.2619
0.31615,62.341,-53.4,-8.9406
0.31667,66.141,-44.343,-21.798
0.31719,67.399,-33.583,-33.816
0.31771,66.068,-21.535,-44.533
0.31823,62.199,-8.6609,-53.538
0.31875,55.939,4.544,-60.483
0.31927,47.53,17.572,-65.102
0.31979,37.295,29.924,-67.218
0.32031,25.627,41.123,-66.75
0.32083,12.974,50.74,-63.715
0.32135,-0.17655,58.406,-58.229
0.32188,-13.32,63.825,-50.505
0.3224,-25.952,66.789,-40.838
0.32292,-37.585,67.185,-29.6
0.32344,-47.774,64.997,-17.223
0.32396,-56.127,60.31,-4.1827
0.32448,-62.322,53.303,9.0198
0.325,-66.122,44.245,21.877
0.32552,-67.381,33.486,33.895
0.32604,-66.05,21.437,44.613
0.32656,-62.18,8.5635,53.617
0.32708,-55.921,-4.6414,60.562
0.3276,-47.512,-17.67,65.181
0.32813,-37.276,-30.021,67.297
0.32865,-25.608,-41.22,66.829
0.32917,-12.956,-50.838,63.793
0.32969,0.19488,-58.503,58.308
0.33021,13.338,-63.922,50.583
0.33073,25.97,-66.886,40.916
0.33125,37.604,-67.282,29.679
0.33177,47.793,-65.094,17.302
0.33229,56.145,-60.407,4.2614
0.33281,62.341,-53.4,-8.9411
0.33333,66.141,-44.342,-21.799
0.33385,67.399,-33.583,-33.817
0.33437,66.068,-21.534,-44.534
0.3349,62.198,-8.6603,-53.538
0.33542,55.939,4.5446,-60.483
0.33594,47.53,17.573,-65.103
0.33646,37.295,29.924,-67.219
0.33698,25.627,41.124,-66.75
0.3375,12.974,50.741,-63.715
0.33802,-0.17666,58.406,-58.23
0.33854,-13.32,63.825,-50.505
0.33906,-25.952,66.79,-40.838
0.33958,-37.585,67.186,-29.6
0.3401,-47.774,64.998,-17.223
0.34063,-56.127,60.31,-4.1832
0.34115,-62.322,53.303,9.0193
0.34167,-66.123,44.246,21.877
0.34219,-67.381,33.486,33.895
0.34271,-66.05,21.438,44.612
0.34323,-62.18,8.5641,53.616
0.34375,-55.921,-4.6408,60.561
0.34427,-47.512,-17.669,65.181
0.34479,-37.277,-30.02,67.297
0.34531,-25.608,-41.22,66.828
0.34583,-12.956,-50.837,63.793
0.34635,0.19477,-58.502,58.308
0.34687,13.338,-63.921,50.583
0.3474,25.97,-66.886,40.916
0.34792,37.603,-67.282,29.678
0.34844,47.792,-65.094,17.301
0.34896,56.145,-60.406,4.2609
0.34948,62.341,-53.399,-8.9416
0.35,66.141,-44.342,-21.799
0.35052,67.399,-33.582,-33.817
0.35104,66.068,-21.534,-44.534
0.35156,62.198,-8.6597,-53.539
0.35208,55.939,4.5452,-60.484
0.3526,47.53,17.574,-65.103
0.35313,37.295,29.925,-67.219
0.35365,25.626,41.124,-66.751
0.35417,12.974,50.742,-63.716
0.35469,-0.17677,58.407,-58.23
0.35521,-13.32,63.826,-50.506
0.35573,-25.952,66.79,-40.839
0.35625,-37.585,67.186,-29.601
0.35677,-47.774,64.998,-17.224
0.35729,-56.127,60.311,-4.1837
0.35781,-62.323,53.304,9.0188
0.35833,-66.123,44.246,21.876
0.35885,-67.381,33.487,33.894
0.35938,-66.05,21.439,44.612
0.3599,-62.18,8.5647,53.616
0.36042,-55.921,-4.6402,60.561
0.36094,-47.512,-17.669,65.18
0.36146,-37.277,-30.02,67.296
0.36198,-25.609,-41.219,66.828
0.3625,-12.956,-50.836,63.792
0.36302,0.19466,-58.502,58.307
0.36354,13.338,-63.921,50.583
0.36406,25.97,-66.885,40.916
0.36458,37.603,-67.281,29.678
0.3651,47.792,-65.093,17.301
0.36562,56.145,-60.405,4.2605
0.36615,62.34,-53.398,-8.9421
0.36667,66.14,-44.341,-21.8
0.36719,67.399,-33.581,-33.818
0.36771,66.068,-21.533,-44.535
0.36823,62.198,-8.6591,-53.539
0.36875,55.939,4.5458,-60.484
0.36927,47.53,17.574,-65.104
0.36979,37.294,29.925,-67.22
0.37031,25.626,41.125,-66.751
0.37083,12.974,50.742,-63.716
0.37135,-0.17688,58.408,-58.231
0.37188,-13.32,63.827,-50.506
0.3724,-25.952,66.791,-40.839
0.37292,-37.586,67.187,-29.601
0.37344,-47.775,64.999,-17.224
0.37396,-56.127,60.311,-4.1841
0.37448,-62.323,53.304,9.0184
0.375,-66.123,44.247,21.876
0.37552,-67.381,33.487,33.894
0.37604,-66.05,21.439,44.611
0.37656,-62.181,8.5652,53.615
0.37708,-55.921,-4.6397,60.561
0.3776,-47.512,-17.668,65.18
0.37812,-37.277,-30.019,67.296
0.37865,-25.609,-41.219,66.827
0.37917,-12.956,-50.836,63.792
0.37969,0.19455,-58.501,58.307
0.38021,13.338,-63.92,50.582
0.38073,25.97,-66.885,40.915
0.38125,37.603,-67.28,29.677
0.38177,47.792,-65.092,17.3
0.38229,56.145,-60.405,4.26
0.38281,62.34,-53.398,-8.9425
0.38333,66.14,-44.34,-21.8
0.38385,67.399,-33.581,-33.818
0.38438,66.068,-21.533,-44.535
0.3849,62.198,-8.6586,-53.54
0.38542,55.938,4.5464,-60.485
0.38594,47.53,17.575,-65.104
0.38646,37.294,29.926,-67.22
0.38698,25.626,41.125,-66.752
0.3875,12.974,50.743,-63.716
