SE RIBEIRO GONÇALVES FID=SEL-421-R117-V0-Z007007-D20060413
41:47,5
Cycles, IAW A, IBW B, ICW C, VAY A, VBY B, VCY C, TRIP
0.81, 456.771232, -503.7918, 60.455016, -421.330967, 256.24727, 166.388978, 0
0.84, 507.150412, -443.336784, -47.020568, -424.010228, 187.960464, 239.141219, 0
0.87, 540.736532, -356.012872, -167.9306, -411.438311, 113.902942, 301.451212, 0
0.9, 550.812368, -278.764796, -265.330348, -383.477818, 36.891363, 350.983191, 0
0.93, 547.453756, -194.799496, -349.295648, -344.388087, -40.463711, 388.767641, 0
0.96, 517.226248, -90.682524, -433.260948, -288.329703, -119.467561, 410.201729, 0
0.99, 486.99874, 3.358612, -483.640128, -221.691673, -197.647023, 420.712676, 0
1.02, 416.467888, 127.627256, -530.660696, -153.473566, -264.834645, 417.68992, 0
1.05, 339.219812, 228.385616, -557.529592, -75.912395, -326.182852, 399.484685, 0
1.08, 261.971736, 325.785364, -564.246816, 1.992271, -370.768503, 366.85266, 0
1.11, 167.9306, 409.750664, -544.095144, 80.515228, -401.064762, 317.801574, 0
1.14, 63.813628, 470.20568, -510.509024, 159.587777, -420.43788, 258.376939, 0
1.17, -40.303344, 530.660696, -466.847068, 231.653028, -424.55982, 192.975491, 0
1.2, -151.13754, 550.812368, -389.598992, 294.581312, -414.529766, 119.604959, 0
1.23, -255.254512, 564.246816, -302.27508, 348.716124, -392.477387, 43.898661, 0
1.26, -345.937036, 557.529592, -204.875332, 387.46236, -352.42587, -34.486898, 0
1.29, -416.467888, 540.736532, -117.55142, 413.224485, -299.596339, -115.002126, 0
1.32, -473.564292, 493.715964, -6.717224, 421.880559, -234.744483, -189.815337, 0
1.35, -520.58486, 433.260948, 97.399748, 422.636248, -165.56459, -261.330996, 0
1.38, -534.019308, 345.937036, 208.233944, 403.194431, -89.377399, -318.557263, 0
1.41, -544.095144, 265.330348, 315.709528, 372.142483, -12.915412, -364.448195, 0
1.44, -534.019308, 164.571988, 392.957604, 328.38122, 65.126652, -397.217618, 0
1.47, -503.7918, 70.530852, 463.488456, 266.55212, 145.435783, -415.354154, 0
1.5, -446.695396, -47.020568, 510.509024, 200.120187, 220.042897, -421.949258, 0
1.53, -382.881768, -154.496152, 550.812368, 128.741926, 284.963452, -413.499281, 0
1.56, -295.557856, -255.254512, 570.96404, 49.669377, 343.357602, -391.172106, 0
1.59, -214.951168, -349.295648, 570.96404, -27.342202, 381.622945, -353.318957, 0
1.62, -124.268644, -419.8265, 554.17098, -105.659062, 408.346856, -300.626824, 0
1.65, -20.151672, -480.281516, 527.302084, -184.250718, 422.979743, -238.110734, 0
1.68, 94.041136, -523.943472, 450.054008, -252.537524, 422.430151, -170.648316, 0
1.71, 194.799496, -544.095144, 376.164544, -313.404838, 408.896448, -95.697707, 0
1.74, 295.557856, -557.529592, 282.123408, -362.112429, 380.798557, -19.647914, 0
1.77, 376.164544, -547.453756, 184.72366, -398.042006, 336.350304, 60.523819, 0
1.8, 443.336784, -520.58486, 100.75836, -418.102114, 279.398833, 139.596368, 0
1.83, 500.433188, -470.20568, -6.717224, -424.147626, 213.035599, 213.035599, 0
1.86, 530.660696, -396.316216, -130.985868, -418.514308, 141.588639, 280.704114, 0
1.89, 547.453756, -308.992304, -238.461452, -394.744454, 64.645759, 334.56413, 0
1.92, 557.529592, -228.385616, -335.8612, -360.463653, -12.297121, 376.882714, 0
1.95, 540.736532, -137.703092, -406.392052, -309.969888, -90.68268, 403.537926, 0
1.98, 503.7918, -20.151672, -466.847068, -245.598925, -170.785714, 418.37691, 0
2.01, 436.61956, 87.323912, -517.226248, -178.960895, -241.889179, 420.918773, 0
2.04, 366.088708, 198.158108, -544.095144, -104.285082, -305.160958, 407.453769, 0
2.07, 282.123408, 305.633692, -557.529592, -25.075135, -357.372198, 380.111567, 0
2.1, 198.158108, 379.523156, -554.17098, 51.936444, -391.309504, 337.380789, 0
2.13, 97.399748, 443.336784, -530.660696, 131.558585, -415.354154, 280.772813, 0
2.16, -6.717224, 513.867636, -483.640128, 206.852689, -424.628519, 217.432335, 0
2.19, -114.192808, 544.095144, -426.543724, 273.078525, -419.75089, 146.809763, 0
2.22, -221.668392, 560.888204, -329.143976, 330.854384, -402.232645, 71.240863, 0
2.25, -312.350916, 564.246816, -245.178676, 374.615647, -368.844931, -5.427221, 0
2.28, -396.316216, 550.812368, -154.496152, 405.873692, -319.999942, -86.56074, 0
2.31, -456.771232, 517.226248, -47.020568, 420.575278, -259.270026, -163.434921, 0
2.34, -503.7918, 453.41262, 53.737792, 423.87283, -191.120618, -236.461958, 0
2.37, -534.019308, 372.805932, 174.647824, 412.400097, -117.337892, -299.871135, 0
2.4, -544.095144, 288.840632, 275.406184, 384.096109, -40.051517, -348.922221, 0
2.43, -547.453756, 204.875332, 356.012872, 346.655154, 36.891363, -387.943253, 0
2.46, -520.58486, 100.75836, 436.61956, 290.253275, 116.444805, -409.858234, 0
2.49, -470.20568, -6.717224, 500.433188, 223.615245, 194.830364, -420.987472, 0
2.52, -403.03344, -114.192808, 540.736532, 155.534536, 262.224083, -418.308211, 0
2.55, -325.785364, -221.668392, 570.96404, 78.385559, 324.121882, -400.927364, 0
2.58, -245.178676, -319.06814, 581.039876, 0.343495, 369.531921, -368.432737, 0
2.61, -154.496152, -392.957604, 557.529592, -77.561171, 400.034277, -320.618233, 0
2.64, -57.096404, -463.488456, 530.660696, -156.839817, 419.819589, -261.330996, 0
2.67, 53.737792, -513.867636, 476.922904, -228.836369, 424.010228, -195.723451, 0
2.7, 161.213376, -534.019308, 406.392052, -292.520342, 415.148057, -123.177307, 0
2.73, 255.254512, -554.17098, 319.06814, -346.311659, 392.889581, -47.196213, 0
2.76, 352.65426, -554.17098, 228.385616, -386.706671, 354.074646, 31.258045, 0
2.79, 423.185112, -534.019308, 130.985868, -412.743592, 301.313814, 111.635875, 0
2.82, 476.922904, -497.074576, 33.58612, -422.704947, 237.286346, 187.067377, 0
2.85, 527.302084, -423.185112, -87.323912, -422.842345, 168.243851, 257.964745, 0
2.88, 547.453756, -342.578424, -198.158108, -404.774508, 92.262757, 316.633691, 0
2.91, 557.529592, -251.8959, -298.916468, -373.585162, 15.388576, 362.593322, 0
2.94, 550.812368, -174.647824, -376.164544, -330.579588, -62.103896, 396.324531, 0
2.97, 520.58486, -67.17224, -443.336784, -269.643575, -142.20693, 414.323669, 0
3, 470.20568, 50.37918, -503.7918, -203.211642, -217.77583, 421.674462, 0
3.03, 396.316216, 154.496152, -537.37792, -132.382973, -282.765084, 413.842776, 0
3.06, 319.06814, 255.254512, -554.17098, -53.104327, -341.296632, 391.515601, 0
3.09, 235.10284, 345.937036, -547.453756, 23.632456, -380.111567, 354.830335, 0
3.12, 134.34448, 409.750664, -534.019308, 102.911102, -407.591167, 301.726008, 0
3.15, 30.227508, 490.357352, -507.150412, 180.747069, -423.048442, 240.652597, 0
3.18, -77.248076, 534.019308, -446.695396, 250.06436, -423.18584, 172.984082, 0
3.21, -191.440884, 554.17098, -369.44732, 311.000373, -410.13303, 98.857861, 0
3.24, -275.406184, 564.246816, -275.406184, 360.394954, -382.584731, 22.601971, 0
3.27, -362.730096, 564.246816, -188.082272, 396.599327, -339.029565, -57.363665, 0
3.3, -433.260948, 534.019308, -80.606688, 417.140328, -282.146793, -136.573612, 0
3.33, -486.99874, 480.281516, 13.434448, 423.323238, -215.577462, -210.425037, 0
3.36, -520.58486, 409.750664, 124.268644, 419.0639, -145.298385, -278.986639, 0
3.39, -534.019308, 322.426752, 238.461452, 395.362745, -67.668515, -332.777956, 0
3.42, -544.095144, 241.820064, 339.219812, 361.906332, 8.656074, -375.577433, 0
3.45, -527.302084, 151.13754, 413.109276, 312.786547, 87.385128, -403.606625, 0
3.48, -486.99874, 40.303344, 483.640128, 247.453798, 167.694259, -417.964716, 0
3.51, -436.61956, -73.889464, 537.37792, 181.36536, 239.209918, -421.743161, 0
3.54, -356.012872, -181.365048, 554.17098, 106.758246, 302.619095, -408.415555, 0
3.57, -275.406184, -285.48202, 577.681264, 27.685697, 355.929519, -382.103838, 0
3.6, -194.799496, -366.088708, 570.96404, -49.257183, 390.004223, -339.647856, 0
3.63, -97.399748, -443.336784, 547.453756, -128.46713, 414.117572, -283.72687, 0
3.66, 10.075836, -493.715964, 510.509024, -204.242127, 424.147626, -219.8368, 0
3.69, 120.910032, -530.660696, 433.260948, -270.742759, 420.094385, -149.76382, 0
3.72, 228.385616, -554.17098, 342.578424, -328.793414, 402.919635, -74.607114, 0
3.75, 315.709528, -557.529592, 258.613124, -373.379065, 369.806717, 2.541863, 0
3.78, 399.674828, -547.453756, 167.9306, -405.3241, 321.717417, 83.400586, 0
3.81, 463.488456, -503.7918, 73.889464, -420.643977, 261.193598, 160.618262, 0
3.84, 520.58486, -450.054008, -47.020568, -424.285024, 193.456384, 233.5766, 0
3.87, 537.37792, -369.44732, -154.496152, -413.224485, 119.948454, 297.054476, 0
3.9, 550.812368, -282.123408, -258.613124, -386.019681, 42.868176, 347.548241, 0
3.93, 550.812368, -194.799496, -352.65426, -347.960435, -34.143403, 386.225778, 0
3.96, 537.37792, -100.75836, -423.185112, -292.932536, -113.422049, 409.239943, 0
3.99, 493.715964, 6.717224, -480.281516, -226.500603, -192.3572, 420.231783, 0
4.02, 416.467888, 117.55142, -527.302084, -159.106884, -260.094414, 419.0639, 0
4.05, 349.295648, 225.027004, -544.095144, -81.545713, -321.992213, 401.270859, 0
4.08, 261.971736, 315.709528, -564.246816, -3.915843, -368.364038, 370.28761, 0
4.11, 171.289212, 392.957604, -547.453756, 74.401017, -398.866394, 321.992213, 0
4.14, 67.17224, 460.129844, -523.943472, 153.610964, -419.613492, 263.323267, 0
4.17, -40.303344, 523.943472, -470.20568, 226.088409, -424.216325, 198.127916, 0
4.2, -147.778928, 547.453756, -396.316216, 290.321974, -416.041144, 125.375675, 0
4.23, -248.537288, 560.888204, -308.992304, 344.731582, -394.194862, 49.669377, 0
4.26, -335.8612, 564.246816, -214.951168, 385.195293, -356.341713, -28.510085, 0
4.29, -413.109276, 540.736532, -127.627256, 411.575709, -303.786978, -109.025313, 0
4.32, -466.847068, 497.074576, -16.79306, 421.880559, -240.171704, -184.044621, 0
4.35, -510.509024, 433.260948, 90.682524, 422.979743, -171.197908, -256.109872, 0
4.38, -537.37792, 349.295648, 204.875332, 405.118003, -95.560309, -314.572721, 0
4.41, -550.812368, 258.613124, 315.709528, 374.615647, -18.686128, -360.807148, 0
4.44, -540.736532, 181.365048, 386.24038, 332.50316, 58.943742, -395.431444, 0
4.47, -510.509024, 77.248076, 460.129844, 271.635846, 139.252873, -414.323669, 0
4.5, -456.771232, -33.58612, 513.867636, 204.860418, 214.821773, -421.81186, 0
4.53, -386.24038, -141.061704, 554.17098, 134.512642, 280.429318, -414.735863, 0
4.56, -302.27508, -248.537288, 570.96404, 55.508792, 339.579157, -393.164377, 0
4.59, -228.385616, -339.219812, 581.039876, -21.159292, 379.355878, -356.960004, 0
4.62, -134.34448, -409.750664, 554.17098, -100.025744, 406.766779, -304.680065, 0
4.65, -20.151672, -493.715964, 523.943472, -177.93041, 422.224054, -243.057062, 0
4.68, 80.606688, -523.943472, 456.771232, -247.797293, 423.18584, -176.075537, 0
4.71, 188.082272, -554.17098, 382.881768, -308.802005, 409.995632, -101.468423, 0
4.74, 285.48202, -547.453756, 295.557856, -359.158372, 383.409119, -25.281232, 0
4.77, 362.730096, -554.17098, 198.158108, -395.637541, 340.128749, 54.478307, 0
4.8, 439.978172, -523.943472, 107.475584, -417.277726, 284.207763, 133.756953, 0
4.83, 493.715964, -473.564292, -6.717224, -423.941529, 218.256723, 207.539679, 0
4.86, 537.37792, -403.03344, -110.834196, -419.682191, 147.359355, 275.963883, 0
4.89, 557.529592, -312.350916, -238.461452, -396.942822, 70.553873, 330.716986, 0
4.92, 554.17098, -228.385616, -322.426752, -363.142914, -6.045512, 373.72256, 0
4.95, 540.736532, -144.420316, -399.674828, -314.847517, -84.362372, 402.095247, 0
4.98, 507.150412, -40.303344, -470.20568, -250.957447, -164.808901, 417.68992, 0
5.01, 443.336784, 77.248076, -517.226248, -184.319417, -236.187162, 420.987472, 0
5.04, 366.088708, 184.72366, -544.095144, -110.536691, -300.283329, 408.896448, 0
5.07, 292.199244, 285.48202, -557.529592, -31.189346, -353.662452, 382.447333, 0
5.1, 208.233944, 359.371484, -557.529592, 45.822233, -388.973738, 341.090535, 0
5.13, 100.75836, 446.695396, -534.019308, 125.169578, -413.361883, 285.513044, 0
5.16, 3.358612, 507.150412, -486.99874, 201.28807, -424.422422, 222.103867, 0
5.19, -107.475584, 540.736532, -419.8265, 268.200896, -420.643977, 152.236984, 0
5.22, -211.592556, 557.529592, -345.937036, 326.595046, -404.018819, 77.217676, 0
5.25, -302.27508, 564.246816, -258.613124, 371.592891, -371.524192, 0.549592, 0
5.28, -376.164544, 547.453756, -154.496152, 403.881421, -323.915785, -80.652626, 0
5.31, -446.695396, 517.226248, -60.455016, 420.025686, -264.078956, -157.664205, 0
5.34, -493.715964, 456.771232, 53.737792, 423.804131, -196.616538, -230.759941, 0
5.37, -530.660696, 379.523156, 161.213376, 413.911475, -123.589501, -295.268302, 0
5.4, -544.095144, 285.48202, 272.047572, 386.500574, -46.165728, -345.349873, 0
5.43, -547.453756, 221.668392, 356.012872, 350.502298, 30.708453, -385.538788, 0
5.46, -523.943472, 120.910032, 429.902336, 294.924807, 109.987099, -408.346856, 0
5.49, -480.281516, 10.075836, 490.357352, 228.973767, 189.059648, -420.781375, 0
5.52, -416.467888, -100.75836, 537.37792, 161.030456, 257.346454, -419.132599, 0
5.55, -325.785364, -214.951168, 560.888204, 84.568469, 319.519049, -402.713538, 0
5.58, -258.613124, -308.992304, 577.681264, 6.045512, 366.921359, -371.455493, 0
5.61, -167.9306, -389.598992, 567.605428, -71.44696, 397.904608, -324.808872, 0
5.64, -67.17224, -456.771232, 537.37792, -150.725606, 418.583007, -266.277324, 0
5.67, 47.020568, -507.150412, 483.640128, -223.615245, 424.422422, -201.219371, 0
5.7, 147.778928, -540.736532, 406.392052, -287.711412, 416.109843, -128.810625, 0
5.73, 255.254512, -550.812368, 329.143976, -342.876709, 395.294046, -52.760832, 0
5.76, 339.219812, -554.17098, 235.10284, -383.821313, 357.440897, 25.075135, 0
5.79, 419.8265, -530.660696, 134.34448, -411.438311, 305.641851, 106.071256, 0
5.82, 476.922904, -493.715964, 36.944732, -422.361452, 242.50747, 181.090564, 0
5.85, 523.943472, -436.61956, -67.17224, -423.529335, 173.80847, 253.155815, 0
5.88, 544.095144, -349.295648, -181.365048, -406.69808, 98.308269, 312.374353, 0
5.91, 560.888204, -251.8959, -288.840632, -376.47052, 21.159292, 359.639265, 0
5.94, 554.17098, -174.647824, -366.088708, -334.358033, -56.195782, 394.33226, 0
5.97, 520.58486, -77.248076, -446.695396, -275.208194, -135.955321, 413.636679, 0
6, 470.20568, 36.944732, -497.074576, -208.432766, -212.005114, 421.262268, 0
6.03, 399.674828, 151.13754, -530.660696, -138.359786, -277.681358, 415.285455, 0
6.06, 322.426752, 248.537288, -564.246816, -59.218538, -337.243391, 393.713969, 0
6.09, 238.461452, 342.578424, -564.246816, 17.586944, -377.913199, 358.402683, 0
6.12, 141.061704, 413.109276, -547.453756, 96.659493, -405.667595, 306.260142, 0
6.15, 33.58612, 476.922904, -503.7918, 174.907654, -422.773646, 245.736323, 0
6.18, -77.248076, 527.302084, -460.129844, 245.324129, -423.529335, 178.6174, 0
6.21, -178.006436, 560.888204, -372.805932, 306.328841, -411.232214, 104.285082, 0
6.24, -268.68896, 560.888204, -282.123408, 357.372198, -385.538788, 28.303988, 0
6.27, -362.730096, 554.17098, -194.799496, 394.057464, -342.533214, -51.249454, 0
6.3, -423.185112, 537.37792, -94.041136, 416.247241, -287.024422, -130.734197, 0
6.33, -480.281516, 480.281516, 10.075836, 422.979743, -220.935984, -204.72302, 0
6.36, -523.943472, 409.750664, 117.55142, 420.163084, -150.588208, -274.040311, 0
6.39, -540.736532, 322.426752, 228.385616, 397.423715, -73.714027, -328.724715, 0
6.42, -547.453756, 245.178676, 332.502588, 364.79169, 2.816659, -372.554677, 0
6.45, -530.660696, 157.854764, 409.750664, 316.633691, 81.545713, -401.820451, 0
6.48, -500.433188, 50.37918, 473.564292, 252.949718, 161.648747, -417.415124, 0
6.51, -443.336784, -60.455016, 527.302084, 186.380387, 233.920095, -421.81186, 0
6.54, -366.088708, -178.006436, 550.812368, 113.009855, 297.741466, -409.858234, 0
6.57, -285.48202, -275.406184, 574.322652, 33.319015, 352.42587, -384.233507, 0
6.6, -201.51672, -359.371484, 567.605428, -43.005574, 387.874554, -343.426301, 0
6.63, -104.116972, -436.61956, 554.17098, -122.421618, 412.743592, -288.192305, 0
6.66, 13.434448, -493.715964, 507.150412, -198.54011, 423.804131, -224.851827, 0
6.69, 114.192808, -530.660696, 439.978172, -265.659033, 420.712676, -155.809332, 0
6.72, 218.30978, -554.17098, 349.295648, -324.465377, 404.293615, -80.171733, 0
6.75, 305.633692, -557.529592, 261.971736, -370.150212, 372.829473, -3.847144, 0
6.78, 389.598992, -537.37792, 171.289212, -403.331829, 325.770658, 77.217676, 0
6.81, 453.41262, -517.226248, 77.248076, -419.888288, 266.208625, 154.710148, 0
6.84, 517.226248, -460.129844, -36.944732, -424.491121, 198.952304, 227.668486, 0
6.87, 530.660696, -376.164544, -157.854764, -414.529766, 125.856568, 292.65774, 0
6.9, 557.529592, -295.557856, -248.537288, -388.286748, 49.051086, 343.838495, 0
6.93, 554.17098, -211.592556, -342.578424, -351.73888, -28.235289, 383.958711, 0
6.96, 540.736532, -107.475584, -416.467888, -297.878864, -106.895644, 407.797264, 0
6.99, 490.357352, -6.717224, -486.99874, -232.20262, -186.311688, 420.094385, 0
7.02, 433.260948, 104.116972, -523.943472, -164.671503, -254.87329, 419.544793, 0
7.05, 345.937036, 218.30978, -560.888204, -88.346914, -317.526778, 403.194431, 0
7.08, 275.406184, 312.350916, -554.17098, -9.549161, -365.135185, 372.623376, 0
7.11, 184.72366, 386.24038, -550.812368, 68.218107, -397.011521, 326.595046, 0
7.14, 80.606688, 463.488456, -530.660696, 147.634151, -418.583007, 268.338294, 0
7.17, -33.58612, 520.58486, -476.922904, 221.004683, -424.55982, 203.211642, 0
7.2, -134.34448, 544.095144, -399.674828, 285.78784, -417.346425, 131.352488, 0
7.23, -241.820064, 564.246816, -322.426752, 341.296632, -396.805424, 55.577491, 0
7.26, -329.143976, 560.888204, -231.744228, 382.241236, -359.914061, -21.914981, 0
7.29, -406.392052, 544.095144, -134.34448, 410.545224, -308.527209, -102.773704, 0
7.32, -463.488456, 507.150412, -26.868896, 421.193569, -245.324129, -178.480002, 0
7.35, -517.226248, 439.978172, 80.606688, 423.460636, -176.55643, -250.75135, 0
7.38, -540.736532, 352.65426, 194.799496, 407.041575, -101.331025, -310.656878, 0
7.41, -544.095144, 275.406184, 302.27508, 377.15751, -24.456844, -357.784392, 0
7.44, -540.736532, 191.440884, 372.805932, 336.487702, 52.760832, -393.439173, 0
7.47, -510.509024, 83.9653, 450.054008, 276.788271, 133.138662, -413.155786, 0
7.5, -460.129844, -16.79306, 510.509024, 210.150241, 209.463251, -421.81186, 0
7.53, -392.957604, -130.985868, 540.736532, 140.420756, 275.070796, -415.766348, 0
7.56, -315.709528, -241.820064, 570.96404, 61.760401, 335.25112, -395.362745, 0
7.59, -221.668392, -325.785364, 581.039876, -15.251178, 376.539219, -359.98276, 0
7.62, -134.34448, -406.392052, 560.888204, -93.980232, 404.980605, -309.1455, 0
7.65, -33.58612, -473.564292, 523.943472, -172.571888, 421.468365, -248.00339, 0
7.68, 73.889464, -523.943472, 463.488456, -242.576169, 423.391937, -181.502758, 0
7.71, 181.365048, -547.453756, 382.881768, -304.611366, 411.575709, -107.307838, 0
7.74, 275.406184, -550.812368, 298.916468, -355.517325, 386.294477, -31.464142, 0
7.77, 362.730096, -554.17098, 211.592556, -393.370474, 344.18199, 48.0893, 0
7.8, 429.902336, -527.302084, 114.192808, -416.109843, 289.085392, 127.367946, 0
7.83, 490.357352, -480.281516, 13.434448, -423.529335, 223.546546, 201.97506, 0
7.86, 527.302084, -403.03344, -104.116972, -420.300482, 152.786576, 271.017555, 0
7.89, 554.17098, -315.709528, -218.30978, -398.935093, 76.736783, 326.663745, 0
7.92, 557.529592, -238.461452, -312.350916, -365.959573, -0.549592, 370.699804, 0
7.95, 547.453756, -144.420316, -389.598992, -319.381651, -78.31686, 400.721267, 0
7.98, 510.509024, -43.661956, -463.488456, -256.109872, -158.69469, 416.796833, 0
8.01, 450.054008, 70.530852, -513.867636, -189.884036, -230.966038, 421.537064, 0
8.04, 376.164544, 178.006436, -550.812368, -116.650902, -295.268302, 410.407826, 0
8.07, 302.27508, 275.406184, -560.888204, -37.440955, -350.502298, 385.40139, 0
8.1, 208.233944, 362.730096, -554.17098, 39.433226, -386.637972, 345.075077, 0
8.13, 110.834196, 439.978172, -534.019308, 119.055367, -411.987903, 289.841081, 0
8.16, 10.075836, 500.433188, -500.433188, 195.586053, -424.078927, 227.39369, 0
8.19, -94.041136, 537.37792, -429.902336, 263.185869, -421.330967, 158.145098, 0
8.22, -204.875332, 557.529592, -345.937036, 322.541805, -405.804993, 83.057091, 0
8.25, -298.916468, 564.246816, -261.971736, 368.638834, -375.233938, 6.801201, 0
8.28, -382.881768, 554.17098, -171.289212, 402.438742, -328.106424, -74.19492, 0
8.31, -443.336784, 527.302084, -70.530852, 419.201298, -269.712274, -151.687392, 0
8.34, -493.715964, 470.20568, 36.944732, 423.666733, -201.700264, -225.33272, 0
8.37, -530.660696, 386.24038, 157.854764, 415.491552, -129.566314, -290.59677, 0
8.4, -547.453756, 302.27508, 261.971736, 388.973738, -52.073842, -342.189719, 0
8.43, -547.453756, 218.30978, 356.012872, 353.250258, 24.594242, -382.516032, 0
8.46, -527.302084, 120.910032, 419.8265, 300.21463, 103.872888, -407.316371, 0
8.49, -490.357352, 20.151672, 497.074576, 233.988794, 183.151534, -419.75089, 0
8.52, -416.467888, -97.399748, 530.660696, 167.075968, 252.262728, -420.231783, 0
8.55, -335.8612, -204.875332, 567.605428, 90.888777, 314.710119, -404.156217, 0
8.58, -268.68896, -298.916468, 577.681264, 12.36582, 363.761205, -374.821744, 0
8.61, -174.647824, -382.881768, 570.96404, -65.057953, 395.431444, -328.999511, 0
8.64, -70.530852, -453.41262, 547.453756, -144.405298, 417.415124, -270.880157, 0
8.67, 43.661956, -507.150412, 493.715964, -218.119325, 424.491121, -206.852689, 0
8.7, 147.778928, -530.660696, 406.392052, -283.177278, 417.346425, -134.718739, 0
8.73, 238.461452, -557.529592, 332.502588, -339.304361, 397.835909, -59.08114, 0
8.76, 342.578424, -554.17098, 235.10284, -380.935955, 361.081944, 18.54873, 0
8.79, 409.750664, -537.37792, 147.778928, -410.201729, 310.588179, 99.476152, 0
8.82, 476.922904, -503.7918, 47.020568, -422.224054, 247.934691, 175.525945, 0
8.85, 517.226248, -433.260948, -60.455016, -424.010228, 179.373089, 247.728594, 0
8.88, 540.736532, -345.937036, -184.72366, -408.621652, 104.559878, 308.321112, 0
8.91, 550.812368, -265.330348, -272.047572, -379.21848, 27.273503, 356.479111, 0
8.94, 550.812368, -178.006436, -366.088708, -338.479973, -50.012872, 392.065193, 0
8.97, 520.58486, -83.9653, -439.978172, -280.429318, -129.635013, 412.468796, 0
9, 476.922904, 30.227508, -500.433188, -213.585191, -206.509194, 420.987472, 0
9.03, 403.03344, 134.34448, -534.019308, -144.336599, -272.872428, 416.384639, 0
9.06, 325.785364, 238.461452, -567.605428, -65.813642, -333.327548, 395.981036, 0
9.09, 245.178676, 332.502588, -560.888204, 11.335335, -375.165239, 361.975031, 0
9.12, 154.496152, 406.392052, -547.453756, 90.476583, -403.95012, 310.725577, 0
9.15, 43.661956, 480.281516, -513.867636, 169.343035, -421.949258, 250.545253, 0
9.18, -63.813628, 527.302084, -460.129844, 239.896908, -424.010228, 184.11332, 0
9.21, -178.006436, 554.17098, -379.523156, 301.932105, -412.949689, 110.467992, 0
9.24, -268.68896, 567.605428, -292.199244, 354.212044, -388.218049, 34.418199, 0
9.27, -356.012872, 560.888204, -201.51672, 391.721698, -346.586455, -44.516952, 0
9.3, -423.185112, 534.019308, -107.475584, 415.216756, -292.245546, -124.757384, 0
9.33, -483.640128, 490.357352, -6.717224, 422.636248, -226.225807, -199.158401, 0
9.36, -520.58486, 416.467888, 120.910032, 421.12487, -156.496322, -269.30008, 0
9.39, -540.736532, 339.219812, 228.385616, 399.965578, -79.553442, -325.289765, 0
9.42, -547.453756, 245.178676, 329.143976, 367.608349, -3.160154, -369.257125, 0
9.45, -534.019308, 157.854764, 403.03344, 321.442621, 75.088007, -400.171675, 0
9.48, -500.433188, 57.096404, 456.771232, 258.170842, 155.397138, -416.590736, 0
9.51, -453.41262, -53.737792, 527.302084, 191.601511, 228.561573, -421.81186, 0
9.54, -369.44732, -164.571988, 554.17098, 118.986668, 292.726439, -411.50701, 0
9.57, -295.557856, -265.330348, 564.246816, 39.364527, 349.265716, -387.050166, 0
9.6, -208.233944, -352.65426, 577.681264, -36.891363, 385.607487, -347.754338, 0
